Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Nielsen P., Michna Z., Sørensen B.B., Dung N.D.A.","55682655797;6505991851;57143756700;57195037802;","Lead Times - Their Behavior and the Impact on Planning and Control in Supply Chains",2017,"Management and Production Engineering Review","8","2",,"30","40",,8,"10.1515/mper-2017-0015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024887747&doi=10.1515%2fmper-2017-0015&partnerID=40&md5=c904ba073da6d6dbcc02b831e6856ea4","Department of Materials and Production, Aalborg University, Aalborg, 9220, Denmark; Department of Mathematics and Cybernetics, Wroclaw University of Economics, Wroclaw, Poland; SCM Consultant, Copenhagen, Denmark","Nielsen, P., Department of Materials and Production, Aalborg University, Aalborg, 9220, Denmark; Michna, Z., Department of Mathematics and Cybernetics, Wroclaw University of Economics, Wroclaw, Poland; Sørensen, B.B., SCM Consultant, Copenhagen, Denmark; Dung, N.D.A., Department of Materials and Production, Aalborg University, Aalborg, 9220, Denmark","Lead times and their nature have received limited interest in literature despite their large impact on the performance and the management of supply chains. This paper presents a method and a case implementation of the same, to establish the behavior of real lead times in supply chains. The paper explores the behavior of lead times and illustrates how in one particular case they can and should be considered to be independent and identically distributed (i.i.d.). The conclusion is also that the stochastic nature of the lead times contributes more to lead time demand variance than demand variance.","inventory management; simulation; stochastic lead time; supply chain management",,Article,"Final","",Scopus,2-s2.0-85024887747
"Reay T., Goodrick E., Waldorff S.B., Casebeer A.","6602884395;6507672434;35735555500;6603673868;","Getting leopards to change their spots: Co-creating a new professional role identity",2017,"Academy of Management Journal","60","3",,"1043","1070",,95,"10.5465/amj.2014.0802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023194709&doi=10.5465%2famj.2014.0802&partnerID=40&md5=f1e372b0c3203dedff15844d4c3760a0","University of Alberta School of Business, Canada; Health Administration Program, Florida Atlantic University College of Business, United States; Copenhagen Business School, Denmark; Department of Community Health Sciences, University of Calgary, Canada","Reay, T., University of Alberta School of Business, Canada; Goodrick, E., Health Administration Program, Florida Atlantic University College of Business, United States; Waldorff, S.B., Copenhagen Business School, Denmark; Casebeer, A., Department of Community Health Sciences, University of Calgary, Canada","We investigated how professional role identity change can be accomplished in highly institutionalized contexts characterized by resiliency. We show that the collective professional role identity of family physicians was changed through a process of reinterpreting multiple logics and their relationships. Through our inductive analyses, we identified four mechanisms that occurred through social interactions and collectively served to rearrange the constellation of logics guiding physician role identity: (1) revealing the influence of a hidden logic; (2) reinforcing the conflict between logics; (3) reframing the meaning of a dominant logic; and (4) re-embedding the new arrangement of logics. We found that the change in physician professional role identity required significant identity work by a group of actors, but particularly by the managers who had been charged with leading the reform initiative. We contribute to the professional role identity and institutional literatures by showing how others can engage in social interactions with professionals to facilitate the reinterpretation and rearranging of institutional logics that guide collective professional role identity. © Academy of Management Journal.",,,Article,"Final","",Scopus,2-s2.0-85023194709
"Jiang J., Tong Y., Lu H., Cui B., Lei K., Yu L.","57194610451;8984180700;57194789837;57211734542;55440390400;55925476100;","GVoS: A general system for near-duplicate video-related applications on storm",2017,"ACM Transactions on Information Systems","36","1","a3","","",,3,"10.1145/3041657","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022204045&doi=10.1145%2f3041657&partnerID=40&md5=0a6e11f28584d55398f7d2a4d98dab1d","Key Lab of High Confidence Software Technologies (MOE), School of Electronics Engineering and Computer Science, Peking University, Science Building 1, Beijing, 100871, China; Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China; Department of Computer Science, Aalborg University, Selma Lagerlöfs Vej 300, Aalborg East, DK-9220, Denmark; School of Electronic and Computer Engineering, Peking University, Shenzhen, 518055, China","Jiang, J., Key Lab of High Confidence Software Technologies (MOE), School of Electronics Engineering and Computer Science, Peking University, Science Building 1, Beijing, 100871, China; Tong, Y., Key Lab of High Confidence Software Technologies (MOE), School of Electronics Engineering and Computer Science, Peking University, Science Building 1, Beijing, 100871, China; Lu, H., Key Lab of High Confidence Software Technologies (MOE), School of Electronics Engineering and Computer Science, Peking University, Science Building 1, Beijing, 100871, China; Cui, B., Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China; Lei, K., Department of Computer Science, Aalborg University, Selma Lagerlöfs Vej 300, Aalborg East, DK-9220, Denmark; Yu, L., School of Electronic and Computer Engineering, Peking University, Shenzhen, 518055, China","The exponential increase of online videos greatly enriches the life of users but also brings huge numbers of near-duplicate videos (NDVs) that seriously challenge the video websites. The video websites entail NDV-related applications such as detection of copyright violation, video monitoring, video re-ranking, and video recommendation. Since these applications adopt different features and different processing procedures due to diverse scenarios, constructing separate and special-purpose systems for them incurs considerable costs on design, implementation, and maintenance. In this article, we propose a general NDV system on Storm (GVoS)-a popular distributed real-time stream processing platform-to simultaneously support a wide variety of video applications. The generality of GVoS is achieved in two aspects. First, we extract the reusable components from various applications. Second, we conduct the communication between components via a mechanism called Stream Shared Message (SSM) that contains the video-related data. Furthermore, we present an algorithm to reduce the size of SSM in order to avoid the data explosion and decrease the network latency. The experimental results demonstrate that GVoS can achieve performance almost the same as the customized systems. Meanwhile, GVoS accomplishes remarkably higher systematic versatility and efficiently facilitates the development of various NDV-related applications. © 2017 ACM.","General system; Near duplicate video; Phrases; Real-time processing; Retrieval and detection","Storms; Websites; Exponential increase; General systems; Near-duplicate videos; Phrases; Processing procedures; Realtime processing; Reusable components; Video applications; Video signal processing",Article,"Final","",Scopus,2-s2.0-85022204045
"Christoffersen S.E.K., Xu H.","6602199589;57194519942;","Investor Attrition and Fund Flows in Mutual Funds",2017,"Journal of Financial and Quantitative Analysis","52","3",,"867","893",,8,"10.1017/S0022109017000291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020554311&doi=10.1017%2fS0022109017000291&partnerID=40&md5=d4510b7f108649aad151f69cb396fb99","Rotman School of Management, University of Toronto, Canada; Copenhagen Business School, Denmark; Shanghai University of Finance and Economics, China","Christoffersen, S.E.K., Rotman School of Management, University of Toronto, Canada, Copenhagen Business School, Denmark; Xu, H., Shanghai University of Finance and Economics, China","We explore the properties of equity mutual funds that experience a loss of assets after poor performance. We document that both inflows and outflows are less sensitive to performance, because performance-sensitive investors leave or decide not to invest after bad performance. Consistent with the idea that attrition measures the sorting of performance-sensitive investors, we find that attrition has less of an impact on the fund's flow-performance sensitivity for institutional funds where there is less dispersion in investor performance sensitivity. Also, attrition has no effect on the flow-performance sensitivity when attrition arises after good performance or investors invest for nonperformance reasons. © 2017 Michael G. Foster School of Business, University of Washington.",,,Article,"Final","",Scopus,2-s2.0-85020554311
"Woermann N.","55123220500;","Back to the roots! Methodological situationalism and the postmodern lesson for studying tribes, practices, and assemblages",2017,"Marketing Theory","17","2",,"149","163",,13,"10.1177/1470593116679869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020411685&doi=10.1177%2f1470593116679869&partnerID=40&md5=16095734f7e97d9bb2b53af582b50473","University of Southern Denmark, Denmark","Woermann, N., University of Southern Denmark, Denmark","This article argues that one can revive the critical edge that postmodernist theory has brought to marketing, thinking without subscribing to any particular school of (critical) theory by following the principle of methodological situationalism. The roots of postmodernist critique lie in careful empirical observation of how social reality is being constructed in local contexts. Because knowledge, subjects, power, and value are social accomplishments, they are neither fixed nor without alternative. Many key developments in marketing theory such as assemblage theory, practice and consumer tribes formulate alternative accounts of how precisely constructing social facts occur. When further advancing these and other critical approaches, it must always be taken into account that society and culture manifest in concrete, local situations. Data sets or theories that do not take the local production of social order into account, hence fail to provide sensible insight. I propose the principle of methodological situationalism as a litmus test to the analytical strength of a theory or piece of research. The principle states that theoretically adequate accounts of social phenomena must be grounded in empirical observations of manifest meaning or social order in concrete situations. This does not mean that macro-processes or structures should be ignored, but that their roots and effects in local lived life have to be scrutinized. Critical theorizing does not need to resort to utopian or ideological arguments about the grand scheme of things. Careful empirical work zooming in on social life in concrete situations will provide plenty of novel insight and critical edge. © 2016, © The Author(s) 2016.","Actor–network theory; assemblage theory; consumer culture theory; consumer tribes; epistemology; interpretative consumer research; methodological situationalism; postmodernist theory; practice theory",,Article,"Final","",Scopus,2-s2.0-85020411685
"Brix J.","55329326500;","Exploring knowledge creation processes as a source of organizational learning: A longitudinal case study of a public innovation project",2017,"Scandinavian Journal of Management","33","2",,"113","127",,77,"10.1016/j.scaman.2017.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020408474&doi=10.1016%2fj.scaman.2017.05.001&partnerID=40&md5=76cc09a750f033e07cd0e32dbb3460e3","Aalborg University, Department of Learning and Philosophy, Kroghstraede 3, Aalborg Oe, DK-9220, Denmark","Brix, J., Aalborg University, Department of Learning and Philosophy, Kroghstraede 3, Aalborg Oe, DK-9220, Denmark","The purpose of the study is to reestablish the link between theories of organizational learning and knowledge creation – theories that in research, have been pursued as independent themes for almost two decades. Based on the literature review, I build a framework that proposes how the two streams of literature complement each other, how they are similar, and how they are different. To understand the framework's empirical applicability, I utilize it as a theoretical lens to study an innovation project in a Danish public service organization. Based on a longitudinal and participatory research strategy, I build eight propositions that are used to discuss and extend the organizational learning and knowledge creation literatures and to justify the framework's applicability. Finally, I present the managerial implications and the conclusions of the study. © 2017 The Author","Case study; Innovation management; Knowledge creation; Opportunity recognition; Organizational learning; Public service organization",,Article,"Final","",Scopus,2-s2.0-85020408474
"Boorla S.M., Troldtoft M.E., Eifler T., Howard T.J.","57191157851;57194422318;53363509400;23492546400;","Quantifying the robustness of process manufacturing concept - A medical product case study",2017,"Advances in Production Engineering And Management","12","2",,"127","138",,4,"10.14743/apem2017.2.245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020060296&doi=10.14743%2fapem2017.2.245&partnerID=40&md5=c27b174ad16b7b3e002ce67b76264213","Technical University of Denmark, Department of Mechanical Engineering, Denmark; ProInvent A/S, Hørsholm, Denmark","Boorla, S.M., Technical University of Denmark, Department of Mechanical Engineering, Denmark; Troldtoft, M.E., ProInvent A/S, Hørsholm, Denmark; Eifler, T., Technical University of Denmark, Department of Mechanical Engineering, Denmark; Howard, T.J., Technical University of Denmark, Department of Mechanical Engineering, Denmark","Product robustness refers to the consistency of performance of all of the units produced. It is often the case that process manufactured products are not designed concurrently, so by the end of the product design phase the Process Manufacturing Concept (PMC) has yet to be decided. Allocating process capa-ble tolerances to the product during the design phase is therefore not possi-ble. The robustness of the concept (how capable it is to achieve the product specification), only becomes clear at this late stage and thus after testing and iteration. In this article, a method for calculating the unit-to-unit robustness of an early-stage for a PMC is proposed. The method uses variability and adjust-ability information from the manufacturing concept in combination with sensitivity information from products' design to predict its functional perfor-mance variation. A Technology maturation factor for addressing varied pro-cess capability confidence was applied. A four-step process of Define, Connect, Map and Quantify was proposed for calculating PMC robustness and was tested for a wound-care product. The results show that the method was appli-cable and enabled PMC selection based on quantified robustness. The case also demonstrates that higher robustness is possible even at higher parame-ter variability with suitable measurements and adjustability. © 2017 PEI, University of Maribor. All rights reserved.","Industry 4.0; Process manufacturing concept; Product robustness; Smart process manufacturing; Variation compensation",,Article,"Final","",Scopus,2-s2.0-85020060296
"Gollnhofer J.F., Schouten J.W.","56495522200;55848617800;","Complementing the Dominant Social Paradigm with Sustainability",2017,"Journal of Macromarketing","37","2",,"143","152",,22,"10.1177/0276146717696892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019235609&doi=10.1177%2f0276146717696892&partnerID=40&md5=a4ecaececb6463cfdd1df13c6d5c12f1","University of Southern Denmark, Odense, Denmark; Institute for Customer Insight, University of St. Gallen, St. Gallen, Switzerland; Memorial University of Newfoundland, St. John’s, Canada","Gollnhofer, J.F., University of Southern Denmark, Odense, Denmark, Institute for Customer Insight, University of St. Gallen, St. Gallen, Switzerland; Schouten, J.W., Institute for Customer Insight, University of St. Gallen, St. Gallen, Switzerland, Memorial University of Newfoundland, St. John’s, Canada","The dominant social paradigm (DSP) defines the basic belief structures and practices of marketplace actors and is manifested in existing exchange structures. Sustainability – a so-called megatrend – challenges the DSP by questioning its underlying assumptions, resulting in tensions or conflicts for different marketplace actors. This study examines a specific case of an alternative market arrangement that bridges tensions between the DSP and environmental concerns. Ethnography in the context of retail food waste disposition reveals tensions experienced by several marketplace actors – namely consumers, retail firms and regulators – and investigates an alternative market arrangement that alleviates those tensions by connecting the actors and their practices in a creative new way. We identify complementarity as the underlying mechanism of connection and resolution. Compared to previously identified alternative market arrangements that are either oppositional or parallel to the DSP, complementarity opens another path toward greater environmental sustainability through market-level solutions. © 2017, © The Author(s) 2017.","dominant social paradigm; ethnography; food waste; market-level solution; sustainability",,Article,"Final","",Scopus,2-s2.0-85019235609
"Groth Andersson S., Denvall V.","57194147613;23975602200;","Data Recording in Performance Management: Trouble With the Logics",2017,"American Journal of Evaluation","38","2",,"190","204",,5,"10.1177/1098214016681510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018915438&doi=10.1177%2f1098214016681510&partnerID=40&md5=26b5721337ed66c2425066509acaad61","Social Development Centre SUS, Copenhagen, Denmark; Department of Social Work, Linneaus University, Växjö, Sweden","Groth Andersson, S., Social Development Centre SUS, Copenhagen, Denmark; Denvall, V., Department of Social Work, Linneaus University, Växjö, Sweden","In recent years, performance management (PM) has become a buzzword in public sector organizations. Well-functioning PM systems rely on valid performance data, but critics point out that conflicting rationale or logic among professional staff in recording information can undermine the quality of the data. Based on a case study of social service staff members, the authors explore three recording logics. The findings reveal a complexity of recording behavior and show how frontline staff shift between recording logics according to the situation. The actual data recordings depend not only on the overall logic but also on factors such as attitudes, assumptions, and motives. The authors suggest that shifting recording logics weaken the validity of performance data. These shifts undermine the idea of PM as a trustworthy strategy to bridge the gap between professional and managerial staff, as well as the possibility of a well-informed management. © 2016, © The Author(s) 2016.","logics; occupational professionalism; organizational professionalism; performance data; performance measurement (goal attainment)",,Article,"Final","",Scopus,2-s2.0-85018915438
"Breidahl K.N., Gjelstrup G., Hansen H.F., Hansen M.B.","36624785100;57194151876;9272161500;35748381200;","Evaluation of Large-Scale Public-Sector Reforms: A Comparative Analysis",2017,"American Journal of Evaluation","38","2",,"226","245",,7,"10.1177/1098214016660612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018908356&doi=10.1177%2f1098214016660612&partnerID=40&md5=0fc18cd1719474d9b98dd7af31138b53","Department of Political Science, Aalborg University, Aalborg, Denmark; Department of Political Science, University of Copenhagen, Copenhagen, Denmark","Breidahl, K.N., Department of Political Science, Aalborg University, Aalborg, Denmark; Gjelstrup, G., Department of Political Science, University of Copenhagen, Copenhagen, Denmark; Hansen, H.F., Department of Political Science, University of Copenhagen, Copenhagen, Denmark; Hansen, M.B., Department of Political Science, Aalborg University, Aalborg, Denmark","Research on the evaluation of large-scale public-sector reforms is rare. This article sets out to fill that gap in the evaluation literature and argues that it is of vital importance since the impact of such reforms is considerable and they change the context in which evaluations of other and more delimited policy areas take place. In our analysis, we apply four governance perspectives (rational-instrumental perspective, rational interest–based perspective, institutional-cultural perspective, and chaos perspective) in a comparative analysis of the evaluations of two large-scale public-sector reforms in Denmark and Norway. We compare the evaluation process (focus and purpose), the evaluators, and the organization of the evaluation, as well as the utilization of the evaluation results. The analysis uncovers several significant findings including how the initial organization of the evaluation shows strong impact on the utilization of the evaluation and how evaluators can approach the challenges of evaluating large-scale reforms. © 2016, © The Author(s) 2016.","evaluation use; governance; meta-evaluation; multilevel evaluation; reform",,Article,"Final","",Scopus,2-s2.0-85018908356
"Micklitz H.-W., Reisch L.A., Gomez F.","8868772200;6602326995;7202331144;","Editorial to a Special Section",2017,"Journal of Consumer Policy","40","2",,"177","",,,"10.1007/s10603-017-9348-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018726131&doi=10.1007%2fs10603-017-9348-x&partnerID=40&md5=23fbaeee2eff1261b27e4a0799c5f074","European University Institute, Florence, Italy; Copenhagen Business School, Copenhagen, Denmark; Universidad Pompeu Fabra School of Law, Barcelona, Spain","Micklitz, H.-W., European University Institute, Florence, Italy; Reisch, L.A., Copenhagen Business School, Copenhagen, Denmark; Gomez, F., Universidad Pompeu Fabra School of Law, Barcelona, Spain",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85018726131
"Stea D., Pedersen T.","56032682300;7202189812;","Not all brokers are alike: Creative implications of brokering networks in different work functions",2017,"Human Relations","70","6",,"668","693",,10,"10.1177/0018726716672921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018414889&doi=10.1177%2f0018726716672921&partnerID=40&md5=8a5be1af031ffb14f6c23f33ddafe158","Copenhagen Business School, Denmark; Bocconi University, Italy","Stea, D., Copenhagen Business School, Denmark; Pedersen, T., Bocconi University, Italy","Brokers are expected to be more creative than employees embedded in closed social structures because they occupy a position in the social space that provides them with access to non-redundant knowledge. However, the extant research provides partly inconsistent findings on the creative implications of brokerage, which raises important questions about when and how brokering between otherwise disconnected colleagues leads to individual creativity. We advance the relational perspective on individual creativity by adopting a contingency view, and showing that a curvilinear (inverted U-shape) specification of the relationship between brokerage and creativity applies particularly when brokers work in research and development, as they are more likely to intensively exploit their structural opportunities. In addition, we show that brokers who work in research and development are more sensitive to work environments that protect their cognitive resources, such that they exhibit greater creativity when the work environment is free from environmental stressors, such as noise and disturbances. Thus, environmental stressors are particularly harmful for those employees who are most likely to exploit the opportunity to broker across otherwise disconnected colleagues. © 2016, © The Author(s) 2016.","creativity; environmental stressor; research and development; social network","creativity; employee; human; human experiment; noise; social network; work environment",Article,"Final","",Scopus,2-s2.0-85018414889
"Zhang Y., Pedersen D.B., Gøtje A.S., Mischkot M., Tosello G.","36647038300;24344592500;57194032374;56712835800;21934922100;","A Soft Tooling process chain employing Additive Manufacturing for injection molding of a 3D component with micro pillars",2017,"Journal of Manufacturing Processes","27",,,"138","144",,28,"10.1016/j.jmapro.2017.04.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018389306&doi=10.1016%2fj.jmapro.2017.04.027&partnerID=40&md5=07ee761cfb6760099b9820cce93ddfd4","Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark","Zhang, Y., Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark; Pedersen, D.B., Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark; Gøtje, A.S., Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark; Mischkot, M., Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark; Tosello, G., Department of Mechanical Engineering, Technical University of Denmark, Produktionstorvet, building 427A, Room 322, Kgs. Lyngby2800, Denmark","The purpose of the research presented in this paper is to investigate the capability of a soft tooling process chain employing Additive Manufacturing (AM) for preproduction of an insert with micro features by injection molding. The Soft Tooling insert was manufactured in a high temperature photopolymer by Digital Light Processing (vat photopolymerization). The mold cavity was formed by two insert halves, by design; both inserts have four angled tines, with micro holes (Ø200 μm, 200 μm deep) on the surface. Injection molding with polyethylene was used with the soft tool inserts to manufacture the final production components. The diameter and height of the pillars that were replicated on the molded components were characterized by means of a 3D profilometer. The influence of the injection molding parameters on the replication was evaluated using a 2-levels DOE of three factors. The uniformity of the pillars are also evaluated regarding the diameter and height. © 2017 The Society of Manufacturing Engineers","3D part; Additive manufacturing; DLP; Injection moulding; Micro pillars; Soft tooling","3D printers; Chains; Industrial research; Manufacture; Molding; Molds; Photopolymerization; 3D part; Digital light processing; High temperature; Injection-molding parameters; Micro Pillars; Production components; Profilometers; Soft tooling; Injection molding",Article,"Final","",Scopus,2-s2.0-85018389306
"Haleem F., Farooq S., Wæhrens B.V.","57194018368;35362062300;22837185500;","Supplier corporate social responsibility practices and sourcing geography",2017,"Journal of Cleaner Production","153",,,"92","103",,27,"10.1016/j.jclepro.2017.03.143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018273664&doi=10.1016%2fj.jclepro.2017.03.143&partnerID=40&md5=fabeb6924690e684fe21ba37dc17a26a","Center for Industrial Production, Aalborg University, Fibigerstræde 16, Aalborg Ø, 9220, Denmark","Haleem, F., Center for Industrial Production, Aalborg University, Fibigerstræde 16, Aalborg Ø, 9220, Denmark; Farooq, S., Center for Industrial Production, Aalborg University, Fibigerstræde 16, Aalborg Ø, 9220, Denmark; Wæhrens, B.V., Center for Industrial Production, Aalborg University, Fibigerstræde 16, Aalborg Ø, 9220, Denmark","In the perspective of globalization, the role of sourcing geography (local versus global) is increasingly relevant in exploring the relationship between stakeholder pressure, supplier related corporate social responsibility practices, and performance. Studies addressing these relationships have limited presence in literature. This study investigated the mediation effects of supplier related corporate social responsibility practices in the relationships of stakeholder pressure and environmental, social, and financial performance. This study further examined the moderating role of sourcing geography (local versus global) in these relationships. This study is based on data from 381 manufacturing firms across 22 countries via sixth round of the International Manufacturing Strategy Survey (IMSS-VI). A bootstrapping technique was used for testing mediation, as well as moderated-mediation for the assessment of the moderating role of sourcing geography (local versus global) on the mediation effects. The results in this study suggest supplier related corporate social responsibility practices to have mediation effect in the relationship of stakeholder pressure and environmental performance, and stakeholder pressure and financial performance, respectively, with no mediation effects found for social performance. Furthermore, our results show the moderating role of sourcing geography (local versus global) in the mediation effects of supplier related corporate social responsibility practices within the relationships of stakeholder pressure and environmental and social performance, respectively, yet do not show such effects for financial performance. This study contributes to the current body of literature by analyzing the moderating role of sourcing geography (local versus global) in the mediation effects of supplier related corporate social responsibility practices between stakeholder pressure and performance. © 2017 Elsevier Ltd","Performance; Sourcing geography; Stakeholder pressure; Supplier related corporate social responsibility practices","Environmental impact; Environmental management; Finance; Manufacture; Statistical methods; Corporate social responsibilities (CSR); Environmental performance; Financial performance; International manufacturing strategy surveys; Manufacturing firms; Performance; Sourcing geography; Stakeholder pressures; Economic and social effects",Article,"Final","",Scopus,2-s2.0-85018273664
"Jakobsen M.L.F., Pallesen T.","57225884815;6603343958;","Performance Budgeting in Practice: the Case of Danish Hospital Management",2017,"Public Organization Review","17","2",,"255","273",,4,"10.1007/s11115-015-0337-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018073649&doi=10.1007%2fs11115-015-0337-8&partnerID=40&md5=cdc5b5a6dd5c2ac62c0d9eac4872c3cb","Aarhus University, Aarhus, Denmark","Jakobsen, M.L.F., Aarhus University, Aarhus, Denmark; Pallesen, T., Aarhus University, Aarhus, Denmark","Performance budgeting systems have been introduced in the OECD countries with the proclaimed aim to increase public sector efficiency. However, the aim has often been hampered by a lack of relevant information, symbolic politics and conflicting political preferences. In this study, we investigate Danish public hospitals to see how performance budgeting works in the regions where the fundamental problems of performance information are negligible and the regions statutorily obligated to increase public sector efficiency by performance budgeting. The analysis shows that the regions in general have designed the performance budgeting system to increase efficiency and mitigate the dilemma of performance budgeting between increasing activity and controlling cost at the same time. Still, there are signs of moderation of the instrumental efficiency use of performance budgeting due to political concerns for equity. © 2015, Springer Science+Business Media New York.","Hospitals; Institutional design; Instrumentality; Performance budgeting",,Article,"Final","",Scopus,2-s2.0-85018073649
"Li R., Roberti R.","57155468400;57201544749;","Optimal Scheduling of Railway Track Possessions in Large-Scale Projects with Multiple Construction Works",2017,"Journal of Construction Engineering and Management","143","6","04017007","","",,5,"10.1061/(ASCE)CO.1943-7862.0001289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017523543&doi=10.1061%2f%28ASCE%29CO.1943-7862.0001289&partnerID=40&md5=b1cfbbfba966b85c6a1e11a95cac7dd9","Dept. of Management Engineering, Technical Univ. of Denmark, Bygningstorvet, Kgs. Lyngby, 2800, Denmark; Dept. of Information, Logistics and Innovation, Vrije Universiteit Amsterdam, De Boelelaan 1105, Amsterdam, 1081 HV, Netherlands","Li, R., Dept. of Management Engineering, Technical Univ. of Denmark, Bygningstorvet, Kgs. Lyngby, 2800, Denmark; Roberti, R., Dept. of Information, Logistics and Innovation, Vrije Universiteit Amsterdam, De Boelelaan 1105, Amsterdam, 1081 HV, Netherlands","This paper addresses the railway track possession scheduling problem (RTPSP), where a large-scale railway infrastructure project consisting of multiple construction works is to be planned. The RTPSP is to determine when to perform the construction works and in which track possessions while satisfying different operational constraints and minimizing the total construction cost. To find an optimal solution of the RTPSP, this paper proposes an approach that, first, transfers the nominal market prices into track-possession-based real prices, and then generates a schedule of the construction works by solving a mixed-integer linear-programming model for the given track blocking proposal. The proposed approach is tested on a real-life case study from the Danish railway infrastructure manager. The results show that, in 2 h of computing time, the approach is able to provide solutions that are within 0.37% of the optimal one for six different blocking proposals and two alternative construction providers, so it can be used as an effective support tool in the primary planning stage to suggest preferable track possessions within the existing railway services. © 2017 American Society of Civil Engineers.",,"Costs; Integer programming; Railroad plant and structures; Railroad tracks; Railroads; Scheduling; Transportation; Construction works; Large-scale projects; Mixed integer linear programming model; Operational constraints; Optimal scheduling; Railway infrastructure; Scheduling problem; Total construction costs; Railroad transportation",Article,"Final","",Scopus,2-s2.0-85017523543
"Traber T.","24802738700;","Capacity Remuneration Mechanisms for Reliability in the Integrated European Electricity Market: Effects on Welfare and Distribution through 2023",2017,"Utilities Policy","46",,,"1","14",,10,"10.1016/j.jup.2016.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017349067&doi=10.1016%2fj.jup.2016.10.005&partnerID=40&md5=ac2b5d1b2e42f21ed7be87482e23e77e","Technical University of Denmark (DTU), Produktionstorvet, 2800 Kgs. Lyngby, Denmark","Traber, T., Technical University of Denmark (DTU), Produktionstorvet, 2800 Kgs. Lyngby, Denmark","A reduced attractiveness of investments in reliable fossil power plants in liberalized markets on the background of a transition towards renewable energies has brought a discussion on capacity policies to Europe. I develop a partial equilibrium model to compare effects of three polar capacity remuneration mechanisms (CRMs) based on the assumption that a CRM is indicated. A strategic reserve (SR) policy with administratively set capacity targets, a capacity market (CM) based on public procurement, and a decentralized reserve market with the obligation of generators to finance reserves in relation to their peak supply (RM). Substantial differences of policies arise across countries and regarding consumers and producers due to power plant structures. By 2023, we find the decentralized RM to induce least pronounced distributional effects and only modest welfare reductions, while SR and CM induce higher losses. In the longer term until 2033, welfare results differ less pronounced, although the RM is most friendly to consumers. A robust policy conclusion has to pay attention to further aspects concerning the environment and technological developments. © 2017 Elsevier Ltd","Capacity mechanism; Electricity market; Investment model","electricity supply; energy market; energy policy; fossil fuel; investment; modeling; power plant; renewable resource; Europe",Article,"Final","",Scopus,2-s2.0-85017349067
