Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Ioannou C., Burattin A., Weber B.","57202494273;38361002000;7401435414;","Mining developers’ workflows from IDE usage",2018,"Lecture Notes in Business Information Processing","316",,,"167","179",,6,"10.1007/978-3-319-92898-2_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048548821&doi=10.1007%2f978-3-319-92898-2_14&partnerID=40&md5=1a832274cd274dcccc2e919cf4c6fb37","Technical University of Denmark, Kongens Lyngby, Denmark","Ioannou, C., Technical University of Denmark, Kongens Lyngby, Denmark; Burattin, A., Technical University of Denmark, Kongens Lyngby, Denmark; Weber, B., Technical University of Denmark, Kongens Lyngby, Denmark","An increased understanding of how developers’ approach the development of software and what individual challenges they face, has a substantial potential to better support the process of programming. In this paper, we adapt Rabbit Eclipse, an existing Eclipse plugin, to generate event logs from IDE usage enabling process mining of developers’ workflows. Moreover, we describe the results of an exploratory study in which the event logs of 6 developers using Eclipse together with Rabbit Eclipse were analyzed using process mining. Our results demonstrate the potential of process mining to better understand how developers’ approach a given programming task. © 2018, Springer International Publishing AG, part of Springer Nature.","Developers’ workflows; Process mining; Source code; Tracking IDE interactions","Data mining; Information systems; Information use; Systems engineering; Eclipse plugin; Event logs; Exploratory studies; Individual challenges; Process mining; Programming tasks; Source codes; Work-flows; Integrodifferential equations",Conference Paper,"Final","",Scopus,2-s2.0-85048548821
"Ghanizadeh A., Clarkson C.R., Clarke K.M., Yang Z., Rashidi B., Vahedian A., Song C., DeBuhr C., Haghshenas B., Ardakani O.H., Sanei H., Royer D.P.","24343790900;7006113865;57202494199;57219702494;35109545400;57119847800;55637202700;37042057800;56635711400;57203927990;6507021755;57202501312;","Impact of entrained hydrocarbon and organic matter components on reservoir quality of organic-rich shales: Implications for sweet spot identification in the duvernay formation Canada",2018,"Society of Petroleum Engineers - SPE Canada Unconventional Resources Conference, URC 2018","2018-March",,,"","",,6,"10.2118/189787-ms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048546969&doi=10.2118%2f189787-ms&partnerID=40&md5=d6853897f4521515857ae6854c534314","University of Calgary, Canada; Geological Survey of Canada, Canada; Aarhus University, Denmark; Encana Corporation, Denmark","Ghanizadeh, A., University of Calgary, Canada; Clarkson, C.R., University of Calgary, Canada; Clarke, K.M., University of Calgary, Canada; Yang, Z., University of Calgary, Canada; Rashidi, B., University of Calgary, Canada; Vahedian, A., University of Calgary, Canada; Song, C., University of Calgary, Canada; DeBuhr, C., University of Calgary, Canada; Haghshenas, B., University of Calgary, Canada; Ardakani, O.H., Geological Survey of Canada, Canada; Sanei, H., Aarhus University, Denmark; Royer, D.P., Encana Corporation, Denmark","Hydrocarbon storage capacity of organic-rich shales depends upon porosity and surface area, whereas pore (throat) size distribution and pore (throat) network connectivity control permeability. The pores within organic matter (OM) of organic-rich shales develop during thermal maturation as different hydrocarbon phases are generated and expelled from the OM. Organic-rich shales can potentially retain a large proportion of the hydrocarbons generated during the diagenesis process. Commercial hydrocarbon production from liquid-rich shale reservoirs can be achieved using completion technologies such as multi-stage-fractured horizontal wells (MFHWs). However, the ability of industry to identify ""sweet spots"" along MFHWs is still hampered by insufficient understanding of the effect of type/content of entrained hydrocarbon/OM components on reservoir quality. The primary objective of the current study is therefore to investigate the impact of entrained hydrocarbon/OM on storage and transport properties of the organic-rich shales. To accomplish this goal, a comprehensive suite of petrophysical analyses are performed on a diverse sample suite from the Duvernay Formation (a prolific Canadian shale oil reservoir) differing in organic matter content (2.8-5 wt.%; n = 5), before and after sequential pyrolysis by a revised Rock-Eval analysis (extended slow heating (ESH) Rock-Eval analysis; Sanei et al., 2015). Using the ESH cycle, different hydrocarbon/OM components can be distinguished more easily and reliability during the pyrolysis process: 1) free light oil (S1ESH; up to 150 °C), 2) fluid-like hydrocarbon residue (S2a; 150-380 °C) and 3) solid bitumen/residual carbon (S2b; 380-650 °C). The characterization techniques at each stage are helium pycnometry (grain density, helium porosity); low-pressure gas (N2, CO2) adsorption (pore volume, surface area, pore size distribution within micropores, mesopores and smaller macropores); crushed-rock gas (He, CO2, N2) permeability and rate-of-adsorption (ROA) analysis (CO2, N2). Scanning electron microscopy (SEM) analysis is further conducted to verify/support the petrophysical observations. Compared to the ""as-received"" state, porosity, permeability, modal pore size distribution and surface area increase with sequential pyrolysis stages, associated with expulsion and devolatilization of free light oil and fluid-like hydrocarbon residue (S2a; up to 380 °C). However, the change in petrophysical properties associated with the degradation of solid bitumen/residual carbon (S2b; up to 650 °C) is variable and unpredictable. The observed reduction in porosity/permeability values after the S2b stage are likely attributed to 1) occlusion of pore volume with solid bitumen/residual carbon degradation (i.e. coking) and/ or 2) sample swelling due to water loss from lattice structure of clay minerals (i.e. illite) and 3) sample compaction as a result of OM removal from the rock matrix. The present study is a continuation of previous works (Clarke et al., 2016, 2017), aiming to elucidate the impact of different type and content of entrained hydrocarbons/OM on reservoir quality of organic-rich shales. Quantification of the evolution of reservoir quality with thermal maturity has important implications for 1) identifying petrophysical ""sweet spots"" within unconventional reservoirs, for the purpose of optimizing stimulation design and 2) targeting specific zones within the reservoir of interest with organic matter content/type amenable to maximizing gas storage/transport during cyclic solvent injection for enhanced oil recovery applications. The integrated workflow proposed herein is of significant interest to Duvernay operators for developing optimized stimulation treatments for improving primary and enhanced hydrocarbon recovery. Copyright 2018, Society of Petroleum Engineers.",,"Biogeochemistry; Bituminous materials; Carbon; Carbon dioxide; Helium; Horizontal wells; Petroleum reservoir engineering; Petroleum reservoirs; Petrophysics; Pore size; Pyrolysis; Resource valuation; Rocks; Scanning electron microscopy; Size distribution; Thermal oil recovery; Well completion; Characterization techniques; Fractured horizontal wells; Hydrocarbon production; Organic matter content; Petrophysical analysis; Petrophysical properties; Stimulation treatments; Unconventional reservoirs; Hydrocarbons",Conference Paper,"Final","",Scopus,2-s2.0-85048546969
"Harritz D.","57191895822;","Forming and transforming shared services: the performativity of management devices",2018,"Journal of Accounting and Organizational Change","14","2",,"216","233",,2,"10.1108/JAOC-06-2016-0036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048516936&doi=10.1108%2fJAOC-06-2016-0036&partnerID=40&md5=42aaa6feb41dffe668a2876281e60628","Department of Business and Management, Aalborg University, Aalborg, Denmark","Harritz, D., Department of Business and Management, Aalborg University, Aalborg, Denmark","Purpose: This study aims to investigate the role of management devices in transformation processes. This was done by analysing how devices persuaded people into actions, resulting in drifts that both led to the creation of a Shared Service Centre (SSC) and transformed it into a cost centre, something resembling an internal joint venture, followed by a profit centre and, finally, a centre of expertise. Design/methodology/approach: A longitudinal case-based approach inspired by Latour’s (2005) ideas on attachments. The aim was to show how links between humans and non-humans in the form of management devices brought about drifts leading to the formation and transformation of a SSC. Findings: Attachments between devices and humans fuelled the formation and transformation of the SSC. Such innovations were revealed to be a series of drifts, which demonstrates that an SSC is not a static object but rather an ever-evolving innovation. Research limitations/implications: On the basis of Latour (2005), the study reveals how socio–technical constellations are involved in organisational transformation, resulting in a SSC taking on new and unanticipated roles. Practical implications: The findings facilitate a deeper understanding of the factors that initiate organisational development and transformation in SSCs. In addition, the study identifies the role different devices play in such transformation processes. Originality/value: This paper contributes to the literature by analysing how a SSC is created and then transformed over time. © 2018, Emerald Publishing Limited.","Actor-network theory; Management control; Organizational transformation; SSC",,Article,"Final","",Scopus,2-s2.0-85048516936
"Nielsen S.","56254554400;","Reflections on the applicability of business analytics for management accounting – and future perspectives for the accountant",2018,"Journal of Accounting and Organizational Change","14","2",,"167","187",,11,"10.1108/JAOC-11-2014-0056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048493515&doi=10.1108%2fJAOC-11-2014-0056&partnerID=40&md5=5acf7bf6430f408dbf18ec8350497805","CORAL – Cluster for Operations Research and Logistics, Department of Economics and Business Economics, Aarhus University, Aarhus V, Denmark","Nielsen, S., CORAL – Cluster for Operations Research and Logistics, Department of Economics and Business Economics, Aarhus University, Aarhus V, Denmark","Purpose: This paper aims to identify, discuss and provide suggestions for how the phenomenon of business analytics and its elements may influence management accounting and the accountant. Design/methodology/approach: This paper not only identifies a number of studies from academic journals but also reports from professional consultancies and professional accounting bodies concerning future opportunities and implications for management accounting in combination with business analytics. Findings: First, it was found that both academic articles and professional accounting bodies suggest changes for management accounting. Second, it shows that topics such holistic views, fact-based decisions, predictions, visualization and specific hard core skills are the most important for the accountant. Finally, the paper demonstrates that there are different ambition levels for the management accountant, depending on if s(he) wants to be on a descriptive, on a predictive or on a prescriptive level. Originality/value: Even though the paper is general in nature, the paper discusses a phenomenon that for some reason has been ignored by practitioners and researchers. The true value of the paper therefore lies in making practitioners and researchers more aware of the possibilities of business analytics for management accounting, and through that, making the management accountant a real value driver for the company. © 2018, Emerald Publishing Limited.","Big data; Business analytics; Creativity; Decision making; Management accountant; Management accounting",,Article,"Final","",Scopus,2-s2.0-85048493515
"Bogh S.B., Blom A., Raben D.C., Braithwaite J., Thude B., Hollnagel E., Plessen C.","56898906600;57198489262;57195566111;7006823309;57193113337;55750000000;18134576300;","Hospital accreditation: staff experiences and perceptions",2018,"International Journal of Health Care Quality Assurance","31","5",,"420","427",,15,"10.1108/IJHCQA-06-2017-0115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048200423&doi=10.1108%2fIJHCQA-06-2017-0115&partnerID=40&md5=878e89f21716d7796abfa6bd70cda29a","Centre for Quality, Region of Southern Denmark, Vejle, Denmark; Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Healthcare Quality and Patient Safety, City of Aarhus, Aarhus, Denmark; Australian Institute of Health Innovation, Macquarie University, Sydney, Australia","Bogh, S.B., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Blom, A., Healthcare Quality and Patient Safety, City of Aarhus, Aarhus, Denmark; Raben, D.C., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Braithwaite, J., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark, Australian Institute of Health Innovation, Macquarie University, Sydney, Australia; Thude, B., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Hollnagel, E., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark; Plessen, C., Centre for Quality, Region of Southern Denmark, Vejle, Denmark, Institute of Regional Health Research, University of Southern Denmark, Odense, Denmark","Purpose: The purpose of this paper is to understand how staff at various levels perceive and understand hospital accreditation generally and in relation to quality improvement (QI) specifically. Design/methodology/approach: In a newly accredited Danish hospital, the authors conducted semi-structured interviews to capture broad ranging experiences. Medical doctors, nurses, a quality coordinator and a quality department employee participated. Interviews were audio recorded and subjected to framework analysis. Findings: Staff reported that The Danish Healthcare Quality Programme affected management priorities: office time and working on documentation, which reduced time with patients and on improvement activities. Organisational structures were improved during preparation for accreditation. Staff perceived that the hospital was better prepared for new QI initiatives after accreditation; staff found disease specific requirements unnecessary. Other areas benefited from accreditation. Interviewees expected that organisational changes, owing to accreditation, would be sustained and that the QI focus would continue. Practical implications: Accreditation is a critical and complete hospital review, including areas that often are neglected. Accreditation dominates hospital agendas during preparation and surveyor visits, potentially reducing patient care and other QI initiatives. Improvements are less likely to occur in areas that other QI initiatives addressed. Yet, accreditation creates organisational foundations for future QI initiatives. Originality/value: The authors study contributes new insights into how hospital staff at different organisational levels perceive and understand accreditation. © 2018, Emerald Publishing Limited.","Accreditation; Quality assurance; Quality improvement","accreditation; Denmark; health care quality; hospital; hospital personnel; human; interview; organization; organization and management; psychology; standards; time factor; total quality management; Accreditation; Denmark; Hospitals; Humans; Interviews as Topic; Organizational Objectives; Personnel, Hospital; Quality Assurance, Health Care; Quality Improvement; Time Factors",Article,"Final","",Scopus,2-s2.0-85048200423
"Cerreto F., Nielsen B.F., Nielsen O.A., Harrod S.S.","57202393093;55434298600;7202851499;26538484400;","Application of Data Clustering to Railway Delay Pattern Recognition",2018,"Journal of Advanced Transportation","2018",,"6164534","","",,27,"10.1155/2018/6164534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048163025&doi=10.1155%2f2018%2f6164534&partnerID=40&md5=fea86bb143ee8fd01fa0029c323b1d1e","Department of Management Engineering, Technical University of Denmark, Kongens, 2800, Denmark; Department of Applied Mathematics and Computer Science, Technical University of Denmark, Kongens, 2800, Denmark","Cerreto, F., Department of Management Engineering, Technical University of Denmark, Kongens, 2800, Denmark; Nielsen, B.F., Department of Applied Mathematics and Computer Science, Technical University of Denmark, Kongens, 2800, Denmark; Nielsen, O.A., Department of Management Engineering, Technical University of Denmark, Kongens, 2800, Denmark; Harrod, S.S., Department of Management Engineering, Technical University of Denmark, Kongens, 2800, Denmark","K-means clustering is employed to identify recurrent delay patterns on a high traffic railway line north of Copenhagen, Denmark. The clusters identify behavioral patterns in the very large (""big data"") datasets generated automatically and continuously by the railway signal system. The results reveal the conditions where corrective actions are necessary, showing the cases where recurrent delay patterns take place. Delay profiles and delay change profiles are generated from timestamps to compare different train runs and to partition the set of observations into groups of similar elements. K-means clustering can identify and discriminate different patterns affecting the same stations, which is otherwise difficult in previous approaches based on visual inspection. Classical methods of univariate analysis do not reveal these patterns. The demonstrated methodology is scalable and can be applied to any system of transport. © 2018 Fabrizio Cerreto et al.",,"Big data; Clustering algorithms; Railroads; Signal systems; Behavioral patterns; Classical methods; Corrective actions; Data clustering; K - means clustering; Similar elements; Univariate analysis; Visual inspection; Pattern recognition",Article,"Final","",Scopus,2-s2.0-85048163025
"Hales R., Dredge D., Higgins-Desbiolles F., Jamal T.","55676497000;6506407891;14048457900;6701666422;","Academic activism in tourism studies: Critical narratives from four researchers",2018,"Tourism Analysis","23","2",,"189","199",,13,"10.3727/108354218X15210313504544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048098503&doi=10.3727%2f108354218X15210313504544&partnerID=40&md5=d8794136cf44970054b804e9b2592087","Department of Tourism, Sport and Hotel Management, Griffith University, Gold Coast, Australia; Department of Culture and Global Studies, Aalborg University, Copenhagen, Denmark; University of South Australia Business School, University of South Australia, Australia; Department of Recreation, Park and Tourism Sciences, Texas A and M University, College Station, TX, United States","Hales, R., Department of Tourism, Sport and Hotel Management, Griffith University, Gold Coast, Australia; Dredge, D., Department of Culture and Global Studies, Aalborg University, Copenhagen, Denmark; Higgins-Desbiolles, F., University of South Australia Business School, University of South Australia, Australia; Jamal, T., Department of Recreation, Park and Tourism Sciences, Texas A and M University, College Station, TX, United States","A climate of neoliberalism challenges the work of scholars whose research focuses on societal well-being through embedded community research and critical analysis of public policy, planning, and industry practices, what we call academic activism. This article draws on the autoethnographic insights and critical narratives of four tourism scholars to describe and analyze in a systematic manner the experiences of these researchers each engaged in what they consider to be academic activism. Our aim is to bring into focus and raise as matters of concern the future of tourism research in the neoliberal university and the need for greater critical and reflexive engagement by researchers in their positionality and agency. Although the contexts in which we work and our experiences differ greatly, the article identifies common themes, challenges, and opportunities within our approaches to research and action. Four emergent themes arose through the narrative analysis that helped to structure insights and findings: experiential journeys that shaped our current academic positionality and philosophical approaches to research and practice; a preference for embedded situated methodologies; a reflexive understanding of our political positioning; and a critical situated approach to understanding the external influences upon our research and strivings to contribute to the public good. The article raises challenging questions on the meaning of tourism research and the ""public good"" in the neoliberal university, and what being an academic activist entails in this context. © 2018 Cognizant, LLC.","Academic activism; Narrative analysis; Neoliberalism; Public good; Tourism studies",,Article,"Final","",Scopus,2-s2.0-85048098503
"Brinch M., Stentoft J., Jensen J.K., Rajkumar C.","57202339128;56320143200;55206892600;57172235200;","Practitioners understanding of big data and its applications in supply chain management",2018,"International Journal of Logistics Management","29","2",,"555","574",,58,"10.1108/IJLM-05-2017-0115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047933973&doi=10.1108%2fIJLM-05-2017-0115&partnerID=40&md5=a473c0aa7873a747df1b9f7283493327","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Department of Market Analysis and Design, Energinet.dk, Fredericia, Denmark","Brinch, M., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Jensen, J.K., Department of Market Analysis and Design, Energinet.dk, Fredericia, Denmark; Rajkumar, C., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Purpose: Big data poses as a valuable opportunity to further improve decision making in supply chain management (SCM). However, the understanding and application of big data seem rather elusive and only partially explored. The purpose of this paper is to create further guidance in understanding big data and to explore applications from a business process perspective. Design/methodology/approach: This paper is based on a sequential mixed-method. First, a Delphi study was designed to gain insights regarding the terminology of big data and to identify and rank applications of big data in SCM using an adjusted supply chain operations reference (SCOR) process framework. This was followed by a questionnaire-survey among supply chain executives to elucidate the Delphi study findings and to assess the practical use of big data. Findings: First, big data terminology seems to be more about data collection than of data management and data utilization. Second, the application of big data is most applicable for logistics, service and planning processes than of sourcing, manufacturing and return. Third, supply chain executives seem to have a slow adoption of big data. Research limitations/implications: The Delphi study is explorative by nature and the questionnaire-survey rather small in scale; therefore, findings have limited generalizability. Practical implications: The findings can help supply chain managers gain a clearer understanding of the domain of big data and guide them in where to deploy big data initiatives. Originality/value: This study is the first to assess big data in the SCOR process framework and to rank applications of big data as a mean to guide the SCM community to where big data is most beneficial. © 2018, Emerald Publishing Limited.","Applications; Big data; Business processes; Decision making; Digital strategy; Information technology; Mixed method; Supply chain management",,Article,"Final","",Scopus,2-s2.0-85047933973
"Sørensen L.T., Falch M.","56231869700;6602606654;","Social media utilization for the service innovation: Case study of danish companies",2018,"International Journal of E-Services and Mobile Applications","10","1",,"1","12",,,"10.4018/IJESMA.2018010101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047929333&doi=10.4018%2fIJESMA.2018010101&partnerID=40&md5=f46183ba0610fd489d4add1b26c59cc0","Department of Electronic Systems, Aalborg University, Copenhagen, Denmark","Sørensen, L.T., Department of Electronic Systems, Aalborg University, Copenhagen, Denmark; Falch, M., Department of Electronic Systems, Aalborg University, Copenhagen, Denmark","This article describes how more and more enterprises are represented on online social networks. A significant number of these enterprises are uncertain to why they are present on the social technologies, while others have a clear strategy. These strategies include getting closer to the customers for new innovation and service creation. This article looks into how innovation takes place for enterprises using Facebook as their channel for starting service innovation in the meetings between the enterprise and the customer as part of their strategy to getting closer to the customers. The article takes a theoretical look on service innovation in the ICT service encounter, where the ICT relation is based on social media. Two Danish cases are presented (a bank and a mobile service provider) focusing on their use of Facebook in their ideation and innovation processes. Interviews and monitoring of Facebook activities are used as data sources to understand the ideation and innovation processes of the cases. © 2018, IGI Global.","Bank; Idea Box; Mobile Service Provider; Service Innovation Service Encounter; Social Media",,Article,"Final","",Scopus,2-s2.0-85047929333
"Santa R., Ferrer M., Jørsfeldt L.M., Scavarda A.","35243462500;23978099000;56067276000;14045944300;","The impact of the quality of the service from IS/IT departments on the improvement of operational performance: The point of view of users of technological innovations",2018,"International Journal of Business Information Systems","28","2",,"125","146",,7,"10.1504/IJBIS.2018.091860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047761445&doi=10.1504%2fIJBIS.2018.091860&partnerID=40&md5=921c9ffcf8dc2bfefeec948fd8edafd9","Department of Management, Universidad Icesi, Calle 18 # 122-135, Cali, Colombia; College of Business, Alfaisal University, Al Maather, Al Takhassusi Rd, Riyadh, 11533, Saudi Arabia; Department of Mechanical and Manufacturing Engineering, Center for Logistics (CELOG), Aalborg University, Fibigerstræde 16, Aalborg, 9220, Denmark; Departamento de Engenharia de Produção, Universidade Federal do Estado do Rio de Janeiro, Avenida Pasteur, 458 Urca, Rio de Janeiro, 22290240, Brazil","Santa, R., Department of Management, Universidad Icesi, Calle 18 # 122-135, Cali, Colombia; Ferrer, M., College of Business, Alfaisal University, Al Maather, Al Takhassusi Rd, Riyadh, 11533, Saudi Arabia; Jørsfeldt, L.M., Department of Mechanical and Manufacturing Engineering, Center for Logistics (CELOG), Aalborg University, Fibigerstræde 16, Aalborg, 9220, Denmark; Scavarda, A., Departamento de Engenharia de Produção, Universidade Federal do Estado do Rio de Janeiro, Avenida Pasteur, 458 Urca, Rio de Janeiro, 22290240, Brazil","The purpose of this article is to examine how the provision of services from information systems/information technology (IS/IT) departments helps organisations to achieve reliable operations and improvements in operational performance in the view of the users. Structural equation modelling (SEM) was used to examine structural relationships between the set of observed variables and the set of continuous latent variables from responses of a sample of 138 individuals from large service organisations in Australia that had recently implemented enterprise information systems (EIS). The results suggest that there is no direct influence of the quality of the service from IS/IT departments on the improvement of operational performance, but there is an indirect relationship through the achievement of operational effectiveness. The findings also suggest that focusing solely on the effectiveness of the technological innovation is detrimental to long-term operational benefits. Copyright © 2018 Inderscience Enterprises Ltd.","Enterprise systems; Improvement of operational performance; Operational effectiveness; Service quality; System effectiveness",,Conference Paper,"Final","",Scopus,2-s2.0-85047761445
"D’Qrill N., Hendricks V.F.","57202267191;14043590100;","Phorced to phish: benefits of a phishing equilibrium",2018,"Review of Behavioral Finance","10","2",,"183","191",,,"10.1108/RBF-07-2016-0045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047665883&doi=10.1108%2fRBF-07-2016-0045&partnerID=40&md5=0bb12f6b3ba7d421cc39251449bae44d","Philosophy Department, University of Bristol, Bristol, United Kingdom; Center for Information and Bubble Studies, University of Copenhagen, Copenhagen, Denmark","D’Qrill, N., Philosophy Department, University of Bristol, Bristol, United Kingdom; Hendricks, V.F., Center for Information and Bubble Studies, University of Copenhagen, Copenhagen, Denmark","Purpose: A salesman calls up to offer you a “much” better phone plan. Before you know, you have changed to this new plan, which not only exceeds your needs, but also “procures” a six-month free subscription to an online music service. You needed neither and pay more: you have just been “phished” as Akerlof and Shiller would say in their recent book Phishing for Phools. Furthermore, their phishing equilibrium dictates that if your company does not phish others will, so you phish to survive. The purpose of this paper is to present a formal analysis of phishing and phishing equilibria with surprising potential benefits to consumers rather than scamsters. Design/methodology/approach: The paper provides a conceptual/formal (game theoretical) analysis of phishing in markets. Findings: Being an honest trader may actually, under certain circumstances, be an advantage in a market contrary to Akerlof and Shiller’s thesis Phishing for Phools. Research limitations/implications: Phishing for Phools may have its limitations when viewed from an evolutionary game-theoretical perspective which has positive implications for behavioral finance and significance of a phishing equilibrium in markets populated by honest as well as dishonest traders. Practical implications: The paper shows that Phishing for Phools may not always be a winning strategy contrary to many current business schemes from phone plans to selling pharmaceutical products. Social implications: The paper reveals important differences between honesty, dishonesty, and trust between traders in a market. Originality/value: This paper provides, to the authors’ knowledge, the first in-depth formal and conceptual analyses of phishing and phishing equilibria. © 2018, Emerald Publishing Limited.","Dishonesty; Equilibrium; Honesty; Phishing; Trust",,Article,"Final","",Scopus,2-s2.0-85047665883
"Brinkoe R., Nielsen S.B.","56764663500;7402454475;","Multiplying the use of space and what it implies in practice: a cross-case analysis",2018,"Journal of Facilities Management","16","2",,"197","216",,1,"10.1108/JFM-09-2017-0045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047418388&doi=10.1108%2fJFM-09-2017-0045&partnerID=40&md5=e0d62a7037f7f00912436645bf0f6057","Department of Management Engineering, Danmarks Tekniske Universitet, Lyngby, Denmark","Brinkoe, R., Department of Management Engineering, Danmarks Tekniske Universitet, Lyngby, Denmark; Nielsen, S.B., Department of Management Engineering, Danmarks Tekniske Universitet, Lyngby, Denmark","Purpose: Shared space is a design and engineering concept that gains attention in the context of both regeneration of, for example, former production sites and in the context of designing new building complex(es) with a multifunction strategy. But the practicalities of realising shared space are generally overlooked, despite its importance for the user experience and the degree of success with shared space initiatives. The purpose of this study is to increase the knowledge of shared space and the complex processes involved in realising multiple use of space. Design/methodology/approach: To achieve the purpose stated, the paper presents a study of current literature and four cases of shared space, including a commercial building, a public sport facility, a public health centre and an educational building. The study draws on theory from the fields of property management, space management, urban design and architecture, as well as from the social sciences and geography, to provide an as complete picture as possible of the challenges related to shared spaces in practice. Findings: The result of the study presented is increased knowledge of the processes involved in sharing space in a facilities management context, supported by specific recommendations regarding attention to issues of territoriality, involvement and practicalities. Originality/value: Not much scientific work has been conducted on the topic of shared space in a facilities management context, and this study adds to the so far limited knowledge within the area. © 2018, Emerald Publishing Limited.","Facilities management; Property management; Shared space; Sharing economy; Space management; User involvement",,Article,"Final","",Scopus,2-s2.0-85047418388
"Brambini A., Vang J.","55642776600;36344379700;","Towards a networked governance approach in Danish hospitals? Analysing the role of patients in solving wicked problems",2018,"World Review of Entrepreneurship, Management and Sustainable Development","14","3",,"291","311",,2,"10.1504/WREMSD.2018.091687","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047360994&doi=10.1504%2fWREMSD.2018.091687&partnerID=40&md5=7ff291d90d882fbe7ad67b7c029742a1","Department of Political Science, Building: B, Room: 3rd floor, Frederikskaj 10, København SV, 2450, Denmark; Department of Business and Management, Center for Industrial Production (CIP), Building: B, Room: 1st floor, Frederikskaj 10, København SV, 2450, Denmark","Brambini, A., Department of Political Science, Building: B, Room: 3rd floor, Frederikskaj 10, København SV, 2450, Denmark; Vang, J., Department of Business and Management, Center for Industrial Production (CIP), Building: B, Room: 1st floor, Frederikskaj 10, København SV, 2450, Denmark","Hospitals across the globe are prone to numerous wicked problems. Wicked problems are difficult to solve and continue to negatively influence hospital systems. The proponents of the networked governance approach suggest that a new governance mode embracing a collaborative innovation approach to solving wicked problems has emerged. In the context of hospitals, collaborative innovation refers to mobilising patients for, in collaboration with staff members and other stakeholders, solving wicked hospital problems. The claims put forward by proponents of networked governance have not been assessed in the context of hospitals. This paper reduces this research gap by conducting an analysis of the extent to which Danish hospitals have implemented a collaborative innovation approach involving patients as an innovation asset in a systematic manner. The paper shows that the use of new collaborative innovative techniques involving patients have been embraced, but not for solving wicked problems and not in a systematic manner. The paper suggests that hospitals need to embrace collaborative innovation endeavours and patient involvement in a systematic manner for solving wicked problems. Copyright © 2018 Inderscience Enterprises Ltd.","Denmark; Healthcare; Hospitals; Innovation; Networked governance; Wicked problems",,Article,"Final","",Scopus,2-s2.0-85047360994
