Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Harrits G.S.","35317177200;","Stereotypes in Context: How and When Do Street-Level Bureaucrats Use Class Stereotypes?",2019,"Public Administration Review","79","1",,"93","103",,48,"10.1111/puar.12952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059288924&doi=10.1111%2fpuar.12952&partnerID=40&md5=f28e0b284df39694b64921f0987b1973","Aarhus University, Denmark","Harrits, G.S., Aarhus University, Denmark","Stereotype use in street-level work and discretionary judgments is important because of the possible introduction of bias. This article contributes to the study of stereotypes in street-level work by suggesting that stereotypes are related to both cognitive and social uncertainties. A distinction between uncontrolled stereotype activation in the interpretation of information and controlled stereotype application in decision making is made to allow for a more nuanced study. A unique design combining semistructured interviews and a vignette experiment is presented to accommodate this theoretical framework. Results show that stereotype activation is conditioned by class difference and involves both categorization and simplified assumptions. Stereotype application is conditioned by class as well as by the homogeneity of the social contexts of street-level institutions. These results suggest that in order to decrease stereotypical bias in frontline encounters, one solution may be to increase social heterogeneity. © 2018 by The American Society for Public Administration",,,Article,"Final","",Scopus,2-s2.0-85059288924
"Baumann O., Schmidt J., Stieglitz N.","12762302500;57198415454;15761049100;","Effective Search in Rugged Performance Landscapes: A Review and Outlook",2019,"Journal of Management","45","1",,"285","318",,63,"10.1177/0149206318808594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058663673&doi=10.1177%2f0149206318808594&partnerID=40&md5=6aa10560eb02fc326a78cfd0df15ab35","University of Southern, Denmark; Aalto University, Finland; School of Finance and Management, Frankfurt, Germany","Baumann, O., University of Southern, Denmark; Schmidt, J., Aalto University, Finland; Stieglitz, N., School of Finance and Management, Frankfurt, Germany","The creation of novel strategies, the pursuit of entrepreneurial opportunities, and the development of new technologies, capabilities, products, or business models all involve solving complex problems that require making a large number of highly interdependent choices. The challenge that complex problems pose to boundedly rational managers—the need to find a high-performing combination of interdependent choices—is akin to identifying a high peak on a rugged performance “landscape” that managers must discover through sequential search. Building on the NK model that Levinthal introduced into the management literature in 1997, scholars have used simulation methods to construct performance landscapes and examine various aspects of effective search processes. We review this literature to identify common themes and mechanisms that may be relevant in different managerial contexts. Based on a systematic analysis of 71 simulation studies published in leading management journals since 1997, we identify six themes: learning modes, problem decomposition, cognitive representations, temporal dynamics, distributed search, and search under competition. We explain the mechanisms behind the results and map all of the simulation articles to the themes. In addition, we provide an overview of relevant empirical studies and discuss how empirical and formal work can be fruitfully combined. Our review is of particular relevance for scholars in strategy, entrepreneurship, or innovation who conduct empirical research and apply a process lens. More broadly, we argue that important insights can be gained by linking the notion of search in rugged performance landscapes to practitioner-oriented practices and frameworks, such as lean startup or design thinking. © The Author(s) 2018.","bounded rationality; complexity; NK model; performance landscape; problem solving; search; simulation",,Article,"Final","",Scopus,2-s2.0-85058663673
"Gallen Y., Lesner R.V., Vejlin R.","57205083286;56190159400;35276374200;","The labor market gender gap in Denmark: Sorting out the past 30 years",2019,"Labour Economics","56",,,"58","67",,12,"10.1016/j.labeco.2018.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058459106&doi=10.1016%2fj.labeco.2018.11.003&partnerID=40&md5=710599005834dcd2c6456c334e078452","Department of Economics and Business Economics, Aarhus University, Fuglesangs Alle 4, Aarhus V, 8210, Denmark; VIVE – The Danish Center for Social Science Research Olof Palmes Allé 22, Aarhus N, DK  8200, Denmark; University of Chicago Harris School of Public Policy, 1155 East 60th Street, Chicago, IL  60637, United States","Gallen, Y., University of Chicago Harris School of Public Policy, 1155 East 60th Street, Chicago, IL  60637, United States; Lesner, R.V., Department of Economics and Business Economics, Aarhus University, Fuglesangs Alle 4, Aarhus V, 8210, Denmark, VIVE – The Danish Center for Social Science Research Olof Palmes Allé 22, Aarhus N, DK  8200, Denmark; Vejlin, R., Department of Economics and Business Economics, Aarhus University, Fuglesangs Alle 4, Aarhus V, 8210, Denmark","We document the declining gap between the average earnings of women and men in Denmark from 1980 to 2010. The decline in the earnings gap is driven by increases in hours worked by women as well as a decline in the gender wage gap. The data show a great deal of segregation across education tracks, occupations, and even workplaces, but this segregation has declined since 1980. These changes in segregation have been accompanied by a reduction in the role of observables in explaining the gender wage gap. The residual gender wage gap has been constant since 1980. The hours gap is not affected by changes in segregation at the occupation and education level: differences in these characteristics for women relative to men do not contribute to the hours gap in 2010 and they did not in 1980. However, a firm-worker fixed effects analysis suggests that 30 percent of the gender hours gap can be explained by the sorting of women into lower-hours workplaces. The hours gap is driven by mothers, the group for whom differences in employer, occupation, education, and experience also imply large differences in wages. The combined effect of hours and wages is a more than 20 percent gender earnings gap among well-attached (halftime-plus) workers between 25 and 60 years old, 10 percent of which cannot be explained by differences in hours, or in the readily observable characteristics of these workers. © 2018 Elsevier B.V.","Gender pay gap; Sorting",,Article,"Final","",Scopus,2-s2.0-85058459106
"Zølner M.","27868223400;","Local intermediaries and their organisational identification in a French subsidiary",2019,"European Journal of International Management","13","1",,"88","110",,3,"10.1504/EJIM.2019.096504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058167039&doi=10.1504%2fEJIM.2019.096504&partnerID=40&md5=333cf8084d2390f76867a14a2f4bc880","Department of Management, Society and Communication, Copenhagen Business School, Dalgas Have 15, Frederiksberg, 2000, Denmark","Zølner, M., Department of Management, Society and Communication, Copenhagen Business School, Dalgas Have 15, Frederiksberg, 2000, Denmark","The paper explores identification processes among subsidiary employees who function as intermediaries between the subsidiary and headquarters thanks to their competencies in the common corporate language. The study is based on a qualitative in-depth case study and adopts a social constructionist approach to identification. The paper adds theoretically to the literature on languages in international business in three ways. First, it illustrates that fulfilling a role as local intermediary affects identification processes among subsidiary employees. Second, the paper shows that the literature on organisational identification contributes in conceptualising local intermediaries' motivation for identification in terms of self-enhancement and sense-making. Third, the empirical analysis indicates that feelings of self-esteem and sense-making may derive from symbolic resources for constructing workplace-related identities that prevail within the societal context of the subsidiary. In terms of managerial relevance, the study shows the importance of identifying the subsidiary employees that fulfil roles as local intermediaries in order to recognise their efforts and to foster organisational identification. When doing so, it might be relevant to consider prevailing symbolic resources in the local context, rather than the language. Copyright © 2019 Inderscience Enterprises Ltd.","Corporate values and procedures; Culture; France; Language intermediaries; Organisational identification; Profession; Qualitative study; Subsidiary employees",,Conference Paper,"Final","",Scopus,2-s2.0-85058167039
"Whelan G.","25927728100;","Born Political: A Dispositive Analysis of Google and Copyright",2019,"Business and Society","58","1",,"42","73",,21,"10.1177/0007650317717701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058095107&doi=10.1177%2f0007650317717701&partnerID=40&md5=83f8d1a1fafdfcee8eec575914f0257a","Copenhagen Business School, Denmark","Whelan, G., Copenhagen Business School, Denmark","Google is a complex and complicated political beast with a significant, and often confusing, interest, in copyright matters. On one hand, for example, Google is widely accused of profiting from piracy. On the other, Google routinely complies with what is rapidly approaching a billion copyright takedown requests annually. In the present article, Foucault, neo-Gramscians, and Deleuze and Guattari are utilized to help construct a 32 dispositive analysis framework that overlaps three dispositive modalities (law, ethical, utilitarian) and perspectives (apparatus, articulation, assemblage). In applying the framework to the Google–copyright relationship, the article shows how Google was “born political”: in that it was, and still is, disposed by an apparatus comprised of copyright laws, Silicon Valley culture, and broad advances in digitization. Moreover, the article shows how Google continuously acts where “politics is born”: as it significantly shapes copyright considerations by disposing of (non-)human and organizational phenomena through articulations and assemblages. © The Author(s) 2017.","copyright; dispositive; Foucault; Google; politics",,Article,"Final","",Scopus,2-s2.0-85058095107
"Bonet R., Eriksson T., Ortega J.","55601470300;7102059753;7402623967;","Up for Review: Unravelling the Link between Formal Evaluations and Performance-Based Rewards",2019,"Industrial Relations","58","1",,"108","137",,1,"10.1111/irel.12223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058046058&doi=10.1111%2firel.12223&partnerID=40&md5=f08e0ca2aec72c4441816cfaaf26f5d1","IE Business School, Madrid, Spain; Aarhus University, Aarhus, Denmark; Universidad Carlos III de Madrid, Madrid, Spain","Bonet, R., IE Business School, Madrid, Spain; Eriksson, T., Aarhus University, Aarhus, Denmark; Ortega, J., Universidad Carlos III de Madrid, Madrid, Spain","We study whether organizations that reward individual performance should give autonomy or should control how managers evaluate their subordinates. The normal way to establish control is to formalize the evaluations, so that managers cannot choose when and how to evaluate. We argue that organizations face a trade-off because formalization helps reduce biases but also introduces rigidities. Using linked employer–employee data, we study the link between formal performance appraisals and firm financial performance. © 2018 The Regents of the University of California",,"finance; industrial performance; management; organization; trade-off",Article,"Final","",Scopus,2-s2.0-85058046058
"Kjaer P.F.","35275478200;","The Transnational Constitution of Europe's Social Market Economies: A Question of Constitutional Imbalances?",2019,"Journal of Common Market Studies","57","1",,"143","158",,5,"10.1111/jcms.12811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057958218&doi=10.1111%2fjcms.12811&partnerID=40&md5=a6b8abe89b251854749fc48aeb126c04","Copenhagen Business School, Copenhagen, Denmark","Kjaer, P.F., Copenhagen Business School, Copenhagen, Denmark","Throughout its history the European integration process has not undermined but rather strengthened the autonomy of member states vis-à-vis wider societal interests in relation to political economy, labour markets and social provisions. Both the ‘golden age nation state’ of the 1960s as well as the considerable transformations of member state political economies over the past decades, and especially after the euro-crisis, was to a considerable degree orchestrated through transnational, most notably European, arrangements. In both cases the primary objective has been to strengthen state capacities of public power and law against the encroachment of private interests into the state. In spite of this continuity, considerable changes can be observed in the substantial economic policies advanced due to the switch from a Keynesian to a monetarist economic paradigm. It is suggested that the debate on constitutional imbalances between the EU's economic and social constitutions should be seen in this light. © 2018 University Association for Contemporary European Studies and John Wiley & Sons Ltd","Corporatism; economic and social constitution; European Coal and Steel Community; neo-corporatism; transnationalism",,Article,"Final","",Scopus,2-s2.0-85057958218
"Fosgaard T.","55641165200;","Defaults and dishonesty – Evidence from a representative sample in the lab",2019,"Journal of Economic Behavior and Organization","157",,,"670","679",,1,"10.1016/j.jebo.2018.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057421990&doi=10.1016%2fj.jebo.2018.11.006&partnerID=40&md5=20c21451fd2fc3ea0daab32da68818e1","University of Copenhagen, Rolighedsvej 231958 Frederiksberg C, Denmark","Fosgaard, T., University of Copenhagen, Rolighedsvej 231958 Frederiksberg C, Denmark","Unethical behavior is a massive societal problem that occurs in almost all aspects of our everyday lives. A prominent theory in behavioral economics is that the decision about whether to behave dishonestly involves a balance between securing greater gains, on the one hand, and maintaining a good self-image, on the other. In the present study, I explore whether simple manipulation of default behavior can influence this balance. In a laboratory experiment using a sample of the general population, the impact of default answers on dishonesty is studied. In a task of reporting the outcome of die rolls in private, I randomly impose default answers. The defaults are either high and favorable, low and unfavorable, the expected mean of the die rolls, or an empty condition with no default. I find that the high default answers are effective at increasing reporting, whereas the low defaults do not result in a corresponding reduction, compared to no default or the expected mean as the default answer. As a reference group, the experiment is repeated among a student sample with the results revealing that students react differently to the defaults. In particular, students did not increase their answers with high defaults, but including the mean as a default answer resulted in a significantly higher degree of cheating. © 2018","Cheating; Defaults; Die task; Experiment; Non-students; Reference points; Students",,Article,"Final","",Scopus,2-s2.0-85057421990
"Pedersen E.R.G., Rosati F.","12138877900;56717393900;","Organisational tensions and the relationship to CSR in the football sector",2019,"European Sport Management Quarterly","19","1",,"38","57",,6,"10.1080/16184742.2018.1546754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057339865&doi=10.1080%2f16184742.2018.1546754&partnerID=40&md5=a831878a0efd5652d7f1750dfb39dcac","Department of Management, Society and Communication, Copenhagen Business School, Frederiksberg, Denmark; Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark","Pedersen, E.R.G., Department of Management, Society and Communication, Copenhagen Business School, Frederiksberg, Denmark; Rosati, F., Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark","Research question: The objective of this paper is to examine how Danish football (‘soccer’) clubs perceive organisational tensions, and to explore the relationship between the level of tensions and the level of CSR activity. Research methods: The analysis is based on survey responses from 226 Danish football clubs organised in the Danish Football Association (DFA). Results and findings: It is concluded that clubs primarily face tensions linked to football/non-football activities and elite/non-elite discussions. Moreover, the results demonstrate a significant, positive relationship between the level of organisational tensions and the clubs’ engagement in social and environmental activities. Implications: The paper moves beyond isolated studies of individual tensions by analysing how organisation members perceive the multitude of oppositional demands permeating organisations. Moreover, the quantitative analysis advances our knowledge about the complex relationship between organisational tensions and CSR. © 2018, © 2018 European Association for Sport Management.","Corporate Social Responsibility (CSR); Football/Soccer; Sport; Sustainability; Tensions",,Article,"Final","",Scopus,2-s2.0-85057339865
"Kock F., Josiassen A., Assaf A.G.","57190010657;35117680200;57213341356;","The xenophobic tourist",2019,"Annals of Tourism Research","74",,,"155","166",,39,"10.1016/j.annals.2018.11.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057189056&doi=10.1016%2fj.annals.2018.11.005&partnerID=40&md5=684bef60c5a9123d9c86361b6cba3562","Copenhagen Business School, Department of Marketing, Solbjerg Plads 3, Frederiksberg, 2000, Denmark; Isenberg School of Management, University of Massachusetts Amherst, Flint Lab 209A, 121 Presidents Drive AmherstMA  01003, United States","Kock, F., Copenhagen Business School, Department of Marketing, Solbjerg Plads 3, Frederiksberg, 2000, Denmark; Josiassen, A., Copenhagen Business School, Department of Marketing, Solbjerg Plads 3, Frederiksberg, 2000, Denmark; Assaf, A.G., Isenberg School of Management, University of Massachusetts Amherst, Flint Lab 209A, 121 Presidents Drive AmherstMA  01003, United States","Addressing the global rise of xenophobia, the authors provide the first investigation of tourist xenophobia (TXO) and its role in shaping tourist behavior. Drawing on research from evolutionary and social psychology, they define TXO as a tourist's perceptual discomfort and anxiety associated with strangers encountered at foreign destinations. The authors develop a reliable, valid and parsimonious TXO scale, and document its importance empirically. The results show that TXO is an important driver behind many, often neglected, behavioral phenomena, such as tourists’ preference for travel-related vaccination, willingness to try local food, preference for group travel, travel insurance and agency-booked travel, willingness to travel and actual travel behavior. The authors conclude by discussing implications of the findings for research, practice and policy. © 2018 Elsevier Ltd","Evolutionary psychology; Tourist behavior; Tourist psychology; Tourist xenophobia","perception; psychology; research; tourist behavior; tourist destination; travel behavior",Article,"Final","",Scopus,2-s2.0-85057189056
"Jensen A.F., Thorhauge M., de Jong G., Rich J., Dekker T., Johnson D., Cabral M.O., Bates J., Nielsen O.A.","55835833500;57110485100;7103309561;57210454726;35112370300;7406819290;57110413800;8428921400;7202851499;","A disaggregate freight transport chain choice model for Europe",2019,"Transportation Research Part E: Logistics and Transportation Review","121",,,"43","62",,27,"10.1016/j.tre.2018.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057026255&doi=10.1016%2fj.tre.2018.10.004&partnerID=40&md5=760fe2032ae9a85716bb08fe210d4683","Division of Transport Modeling, DTU Management Engineering, Technical University of Denmark, Bygningstorvet 116B, 2800 Kgs. Lyngby, Denmark; Institute for Transport Studies, University of Leeds, 34-40 University Road, Leeds, LS2 9JT, United Kingdom; Significance B.V., Koninginnegracht 23, AB The Hague, 2514, Netherlands; John Bates Services, Picklers Hill 1, Abingdon, OW  14 2BA, United Kingdom","Jensen, A.F., Division of Transport Modeling, DTU Management Engineering, Technical University of Denmark, Bygningstorvet 116B, 2800 Kgs. Lyngby, Denmark; Thorhauge, M., Division of Transport Modeling, DTU Management Engineering, Technical University of Denmark, Bygningstorvet 116B, 2800 Kgs. Lyngby, Denmark; de Jong, G., Institute for Transport Studies, University of Leeds, 34-40 University Road, Leeds, LS2 9JT, United Kingdom, Significance B.V., Koninginnegracht 23, AB The Hague, 2514, Netherlands; Rich, J., Division of Transport Modeling, DTU Management Engineering, Technical University of Denmark, Bygningstorvet 116B, 2800 Kgs. Lyngby, Denmark; Dekker, T., Institute for Transport Studies, University of Leeds, 34-40 University Road, Leeds, LS2 9JT, United Kingdom; Johnson, D., Institute for Transport Studies, University of Leeds, 34-40 University Road, Leeds, LS2 9JT, United Kingdom; Cabral, M.O., Institute for Transport Studies, University of Leeds, 34-40 University Road, Leeds, LS2 9JT, United Kingdom; Bates, J., John Bates Services, Picklers Hill 1, Abingdon, OW  14 2BA, United Kingdom; Nielsen, O.A., Division of Transport Modeling, DTU Management Engineering, Technical University of Denmark, Bygningstorvet 116B, 2800 Kgs. Lyngby, Denmark","This paper presents the estimation of a discrete freight transport chain choice model for Europe, which was developed for the European Union as part of the Transtools 3 project. The model describes nine different multi- and single mode chain alternatives of which three can be either container or non-containerised, and it segments freight into dry bulk, liquid bulk, containers and general cargo. The model was estimated on the basis of disaggregate data at the shipment level (Swedish CFS and French ECHO data). Several transport costs specifications and nesting structures were tested and elasticities compared with reference literature. It was found that freight models are characterised by heterogeneity, non-linearity in transport costs and hence Value of Times and non-constant rates of substitution. Not taking these elements into account will have consequences for the evaluation of transport policies using the freight transport model. © 2018 Elsevier Ltd","Europe; Freight transport; Modal split; Mode choice; Transport chains","cost analysis; freight transport; numerical model; transportation mode; transportation planning; transportation policy; France; Sweden",Article,"Final","",Scopus,2-s2.0-85057026255
"Prexl K.-M., Hubert M., Beck S., Heiden C., Prügl R.","57204708558;35956086200;56967578600;57204712179;12143590900;","Identifying and analysing the drivers of heterogeneity among ecosystem builder accelerators",2019,"R and D Management","49","4",,"624","638",,9,"10.1111/radm.12352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056783412&doi=10.1111%2fradm.12352&partnerID=40&md5=65ce97effa6f5a424c1a8d5109b4a46c","Innovation Research, Division Food Science, Nofima AS, PO Box 210, Ås, 1431, Norway; Department of Management, Aarhus University, Fuglesangs Allé 4, Aarhus V, DK-8210, Denmark; LBG OIS Center (Open Innovation in Science Center), Nußdorfer Str. 64, Vienna, 1090, Austria; Copenhagen Business School, Department of Innovation and Organizational Economics, Kilevej 14 A, Frederiksberg, DK-2000, Denmark; Zeppelin University, Am Seemooser Horn 20, Friedrichshafen, 88045, Germany; Zeppelin University, Chair of Innovation, Technology & Entrepreneurship, Am Seemooser Horn 20, Friedrichshafen, 88045, Germany","Prexl, K.-M., Innovation Research, Division Food Science, Nofima AS, PO Box 210, Ås, 1431, Norway; Hubert, M., Department of Management, Aarhus University, Fuglesangs Allé 4, Aarhus V, DK-8210, Denmark; Beck, S., LBG OIS Center (Open Innovation in Science Center), Nußdorfer Str. 64, Vienna, 1090, Austria, Copenhagen Business School, Department of Innovation and Organizational Economics, Kilevej 14 A, Frederiksberg, DK-2000, Denmark; Heiden, C., Zeppelin University, Am Seemooser Horn 20, Friedrichshafen, 88045, Germany; Prügl, R., Zeppelin University, Chair of Innovation, Technology & Entrepreneurship, Am Seemooser Horn 20, Friedrichshafen, 88045, Germany","In response to convergent and dynamic market developments, established firms use corporate accelerators to open their innovation processes to start-ups. Among different accelerator themes, the ecosystem builder theme introduced by recent research plays a crucial role in furthering our understanding of the heterogeneity of accelerators due to its broad objectives. By interviewing 20 leading experts from 16 German corporate accelerators, we first identify heterogeneity among different ecosystem builder accelerators based on the differences in the process of selection, business support, and graduation. Second, we further structure the observed heterogeneity by depicting five different ecosystem builder accelerator types instead of a single ecosystem builder theme. These ecosystem builder accelerator types show important differences and similarities in terms of strategies, design elements, and processes within each of the process steps. Our findings hold meaningful research and managerial implications by providing (1) a consistent and systematic conceptual understanding about ecosystem builder accelerators, their strategies, design elements, and processes and (2) guidance to design and position ecosystem builder accelerators with regard to a long-term corporate strategy. © 2018 RADMA and John Wiley & Sons Ltd",,,Article,"Final","",Scopus,2-s2.0-85056783412
"Ranjbarzadeh R., Moradikazerouni A., Bakhtiari R., Asadi A., Afrand M.","57194703978;57204569034;57200802784;56417427100;36805537600;","An experimental study on stability and thermal conductivity of water/silica nanofluid: Eco-friendly production of nanoparticles",2019,"Journal of Cleaner Production","206",,,"1089","1100",,134,"10.1016/j.jclepro.2018.09.205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056197139&doi=10.1016%2fj.jclepro.2018.09.205&partnerID=40&md5=a866e8a780074202dcac3c69bc05a775","Young Researchers and Elite Club, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Department of Mechanical Engineering, Marvdasht Branch, Islamic Azad University, Marvdasht, Iran; Department of Mechanical Engineering, Yadegar–e-Imam Khomeini (RAH) Branch, Islamic Azad University, Tehran, Iran; Department of Energy Technology, Aalborg University, Pontoppidanstraede 111, Aalborg, DK-9220, Denmark; Department of Mechanical Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran","Ranjbarzadeh, R., Young Researchers and Elite Club, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Moradikazerouni, A., Department of Mechanical Engineering, Marvdasht Branch, Islamic Azad University, Marvdasht, Iran; Bakhtiari, R., Department of Mechanical Engineering, Yadegar–e-Imam Khomeini (RAH) Branch, Islamic Azad University, Tehran, Iran; Asadi, A., Department of Energy Technology, Aalborg University, Pontoppidanstraede 111, Aalborg, DK-9220, Denmark; Afrand, M., Department of Mechanical Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran","In the present experimental study, an eco-friendly process (synthesized from rice plant source) was used to produce silica nanoparticles. Silica nanoparticles are environmentally friendly nanoparticles that have high heat transfer potential due to its abundant natural resources, low cost synthesis and mass production. The surface and atomic structure of the nanoparticles have been investigated through SEM and FTIR tests. After production of nanoparticles, water/silica nanofluid samples were prepared using two-step method that called eco-friendly nanofluid. Stability and thermal conductivity of the eco-friendly nanofluid were examined. Investigating the stability of the prepared samples, the DLS and TEM tests have been conducted as well as periodic visual observation of possible sedimentation over a period of six months through photography. The stability results indicated that the prepared samples possess excellent nano-structure and it showed long-time stability even after six months of preparation. The thermal conductivity measurement of the samples has been done in different temperatures ranging from 25 to 55 °C and solid volume fractions of 0.1, 0.25, 0.5, 1, 1.5, 2, 2.5, and 3%. The results showed the maximum thermal conductivity enhancement of 38.2% which took place at the temperature of 55 °C and solid volume fraction of 3%. Moreover, new precise correlation to predict the thermal conductivity of the eco-friendly nanofluid has been proposed with the maximum deviation of 2.72%. Finally, according to the results, it can be claimed that synthesis of environmentally friendly nanoparticles of silicon oxide with a plant source for nanofluid production is important, and this type of nanofluid can be introduced as an environmentally friendly alternative fluid with high heat transfer potential in thermal systems. © 2018 Elsevier Ltd","Eco-friendly nanofluid; Experimental; New correlation; Silica nanoparticles; Stability; Thermal conductivity","Convergence of numerical methods; Crystal atomic structure; Environmental protection; Heat transfer; Silica nanoparticles; Silicon oxides; Stability; Synthesis (chemical); Thermal conductivity; Thermal conductivity of solids; Volume fraction; Environmentally friendly alternatives; Experimental; Long time stabilities; Nanofluids; New correlations; Solid volume fraction; Thermal conductivity enhancement; Thermal conductivity measurements; Nanofluidics",Article,"Final","",Scopus,2-s2.0-85056197139
"Jensen U.T., Andersen L.B., Jacobsen C.B.","56589618000;7201948837;55630840400;","Only When We Agree! How Value Congruence Moderates the Impact of Goal-Oriented Leadership on Public Service Motivation",2019,"Public Administration Review","79","1",,"12","24",,27,"10.1111/puar.13008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056157888&doi=10.1111%2fpuar.13008&partnerID=40&md5=0fbd463f75eae16626eab5c4d63f045a","Arizona State University, United States; Aarhus University, Denmark","Jensen, U.T., Arizona State University, United States; Andersen, L.B., Aarhus University, Denmark; Jacobsen, C.B., Aarhus University, Denmark","Questions of how and when managers can motivate the workforce of public organizations are fundamental for scholars and practitioners alike. A dominant assertion is that goal-oriented leadership strategies, such as transformational leadership, foster public service motivation (PSM). However, existing studies rely on designs that are vulnerable to endogeneity and rarely investigate the scope conditions of the leadership-PSM relationship. Combining a field experiment with 364 managers and surveys of their 3,470 employees, the authors show that transformational leadership and transactional leadership, when induced experimentally, do not have the claimed positive effect on PSM. In fact, the results indicate that goal-oriented leadership can have demotivating effects when employee and organizational values are incongruent. Public managers should therefore carefully assess existing levels of value (in)congruence before implementing goal-oriented leadership strategies, and—in case of value conflicts—seek to align perceptions of the desirable among members of the organization. © 2018 by The American Society for Public Administration",,,Article,"Final","",Scopus,2-s2.0-85056157888
"Wettstein F., Giuliani E., Santangelo G.D., Stahl G.K.","23470983700;16022110700;7006968783;8904494700;","International business and human rights: A research agenda",2019,"Journal of World Business","54","1",,"54","65",,58,"10.1016/j.jwb.2018.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055748074&doi=10.1016%2fj.jwb.2018.10.004&partnerID=40&md5=e6934e5368efa29d37df51b6720bafbc","Institute for Business Ethics, University of St. Gallen, Switzerland; Responsible Management Research Center, Department of Economics and Management, University of Pisa, Italy; Department of Strategy and Innovation, Copenhagen Business Schoool, Denmark; Institute for International Business, WU Vienna University of Economics and Business, Austria","Wettstein, F., Institute for Business Ethics, University of St. Gallen, Switzerland; Giuliani, E., Responsible Management Research Center, Department of Economics and Management, University of Pisa, Italy; Santangelo, G.D., Department of Strategy and Innovation, Copenhagen Business Schoool, Denmark; Stahl, G.K., Institute for International Business, WU Vienna University of Economics and Business, Austria","The discussion on business responsibilities for human rights is thriving – although, surprisingly, predominantly outside of the International Business (IB) field. This article introduces business and human rights (BHR) as a research area with great potential for IB scholars. IB scholarship has much to offer when it comes to better understanding the relation between multinational enterprises (MNEs) and human rights. BHR, on the other hand, is a field that can no longer be ignored by IB research if the field is to remain at the forefront of scholarship in globalization-related issues concerning MNEs. Therefore, this perspective article aims at providing guidance to IB scholars interested in engaging in BHR research by tracing common themes and overlaps, and outlining a research agenda that addresses some of the research gaps and open questions in both fields. © 2018 Elsevier Inc.","Business and human rights; Corporate social responsibility; Multinational Enterprise; Sustainability",,Short Survey,"Final","",Scopus,2-s2.0-85055748074
"Masegosa A.R., Martínez A.M., Ramos-López D., Cabañas R., Salmerón A., Langseth H., Nielsen T.D., Madsen A.L.","8987409400;55032190600;49861822000;55615953800;57722228500;6603949028;7201759694;7005614753;","AMIDST: A Java toolbox for scalable probabilistic machine learning",2019,"Knowledge-Based Systems","163",,,"595","597",,7,"10.1016/j.knosys.2018.09.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055743999&doi=10.1016%2fj.knosys.2018.09.019&partnerID=40&md5=2673e30c03ded544fda21a23a5982876","University of Almería, ESAlmería, 04120, Spain; Aalborg University, Aalborg, DK  9220, Denmark; Norwegian University of Science and Technology, Trondheim, NO  7491, Norway; HUGIN EXPERT A/S, Aalborg, DK  9000, Denmark; Rey Juan Carlos University, Madrid, ES  28933, Spain","Masegosa, A.R., University of Almería, ESAlmería, 04120, Spain; Martínez, A.M., Aalborg University, Aalborg, DK  9220, Denmark; Ramos-López, D., Rey Juan Carlos University, Madrid, ES  28933, Spain; Cabañas, R., University of Almería, ESAlmería, 04120, Spain; Salmerón, A., University of Almería, ESAlmería, 04120, Spain; Langseth, H., Norwegian University of Science and Technology, Trondheim, NO  7491, Norway; Nielsen, T.D., Aalborg University, Aalborg, DK  9220, Denmark; Madsen, A.L., Aalborg University, Aalborg, DK  9220, Denmark, HUGIN EXPERT A/S, Aalborg, DK  9000, Denmark","The AMIDST Toolbox is an open source Java software for scalable probabilistic machine learning with a special focus on (massive) streaming data. The toolbox supports a flexible modelling language based on probabilistic graphical models with latent variables. AMIDST provides parallel and distributed implementations of scalable algorithms for doing probabilistic inference and Bayesian parameter learning in the specified models. These algorithms are based on a flexible variational message passing scheme, which supports discrete and continuous variables from a wide range of probability distributions. © 2018 Elsevier B.V.","Latent variables; Probabilistic graphical models; Scalable algorithms; Variational methods","Artificial intelligence; Graphic methods; Inference engines; Java programming language; Learning systems; Message passing; Modeling languages; Open source software; Open systems; Continuous variables; Distributed implementation; Latent variable; Probabilistic graphical models; Probabilistic inference; Probabilistic machines; Scalable algorithms; Variational methods; Probability distributions",Article,"Final","",Scopus,2-s2.0-85055743999
