Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Brem A., Viardot E.","23984395500;6508205766;","Revolution of innovation management: The digital breakthrough volume 1",2016,"Revolution of Innovation Management: The Digital Breakthrough Volume 1",,,,"1","261",,10,"10.1057/978-1-137-57475-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014687152&doi=10.1057%2f978-1-137-57475-6&partnerID=40&md5=627ae69eddc1b3553d443086970b11d2","Mads Clausen Institute (MCI), University of Southern Denmark, Sonderborg, Denmark; EADA Business School Barcelona, Global Innovation Management Centre, Barcelona, Spain","Brem, A., Mads Clausen Institute (MCI), University of Southern Denmark, Sonderborg, Denmark; Viardot, E., EADA Business School Barcelona, Global Innovation Management Centre, Barcelona, Spain","This edited collection explores how digitalization is changing the management of innovation, and the subsequent implications for the next phases in its development. The authors identify and examine relevant phenomena which are related to the ongoing digital breakthrough in the context of innovation management such as user innovation, crowd sourcing and crowd funding, as well as social media. In line with the constant globalization of innovation, the first volume of Revolution of Innovation Management offers a variety of international perspectives on these topics with illustrations and analysis coming from Asia, America, and Europe. © The Editor(s) (if applicable) and the Author(s) 2017.",,,Book,"Final","",Scopus,2-s2.0-85014687152
"Brem A., Viardot E.","23984395500;6508205766;","Revolution in innovation management: The digital breakthrough",2016,"Revolution of Innovation Management: The Digital Breakthrough Volume 1",,,,"1","16",,2,"10.1057/978-1-137-57475-6_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014683221&doi=10.1057%2f978-1-137-57475-6_1&partnerID=40&md5=8385e8d9a587e747730012758bf50ffd","Mads Clausen Institute (MCI), University of Southern Denmark, Sønderborg, Denmark; EADA Business School Barcelona, Global Innovation Management Centre, Barcelona, Spain","Brem, A., Mads Clausen Institute (MCI), University of Southern Denmark, Sønderborg, Denmark; Viardot, E., EADA Business School Barcelona, Global Innovation Management Centre, Barcelona, Spain","Why another book on innovation, and why use the big word ""revolution""? The simple answer to this question is the fact that we believe the time is right to explore what could be the next phase of innovation management not only in corporate practice, but also in the academic field. © The Editor(s) (if applicable) and the Author(s) 2017.",,,Book Chapter,"Final","",Scopus,2-s2.0-85014683221
"Lauritzen G.D., Salomo S.","55904952300;6507439737;","Exploring the dynamics of firm and innovation community collaboration: A complex love story",2016,"Revolution of Innovation Management: The Digital Breakthrough Volume 1",,,,"17","41",,2,"10.1057/978-1-137-57475-6_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014657248&doi=10.1057%2f978-1-137-57475-6_2&partnerID=40&md5=5782d34497d511b74d1c32be1ceaef35","University of Cambridge, Centre for Technology and Innovation Management, IFM, United Kingdom; Danish Technical University, Head of department of DTU Management Engineering, Lyngby, Copenhagen, Denmark","Lauritzen, G.D., University of Cambridge, Centre for Technology and Innovation Management, IFM, United Kingdom; Salomo, S., Danish Technical University, Head of department of DTU Management Engineering, Lyngby, Copenhagen, Denmark","The classic fairy tale of The Little Mermaid (Andersen 1836) tells the story of the little mermaid falling in love with a prince from the unknown and different world over the sea inhabited by humans. She tries to access this world by exchanging her voice for a pair of human legs. Although she accepts the fierce pain of walking, she can never fully transcend the boundaries of their separate worlds and when the prince does not return her love, she dissolves into foam. However, instead of ceasing to exist, the little mermaid transforms into a new spiritual form floating above the stars. She will never be able to be with her prince and satisfy her desire for the human world, but her transformation renders it possible to obtain an immortal soul and rise up into the kingdom of God. © The Editor(s) (if applicable) and the Author(s) 2017.",,,Book Chapter,"Final","",Scopus,2-s2.0-85014657248
"Giones F., Oo P.","36458436900;57193539591;","How crowdsourcing and crowdfunding are redefining innovation management",2016,"Revolution of Innovation Management: The Digital Breakthrough Volume 1",,,,"43","70",,10,"10.1057/978-1-137-57475-6_3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014610807&doi=10.1057%2f978-1-137-57475-6_3&partnerID=40&md5=d1e311d2dad4f132eb06b655832b365b","SDU Innovation and Design Engineering, The Mads Clausen Institute, Sønderborg, Denmark; La Salle-Ramon Llull University, Barcelona, Spain; Washington State University, Pullman, WA, United States","Giones, F., SDU Innovation and Design Engineering, The Mads Clausen Institute, Sønderborg, Denmark, La Salle-Ramon Llull University, Barcelona, Spain; Oo, P., Washington State University, Pullman, WA, United States","Breaking down a large and complex task into smaller and simpler tasks has been associated with much of the last century’s progress in industrial productivity (Maier 1970). This breaking down of tasks enabled adjustments in resource allocation to each of the new subtasks, as well as the capability to manage the new simpler tasks more closely, measuring productivity, and eventually paving the road for the development of ""scientific management"" in the daily operations of organizations (Kelly 1982). This approximation to organizing work successfully resonated not just with industrial organizations but also with other process-intensive organizations which gained in simplicity, effectiveness, and efficiency by adopting it. At some point, when internal resources were observed to be less efficient than external alternatives, the distribution of tasks and work crossed the boundaries of the organization, giving shape to the idea of outsourcing noncore activities to other organizations. © The Editor(s) (if applicable) and the Author(s) 2017.",,,Book Chapter,"Final","",Scopus,2-s2.0-85014610807
"Kulothungan G.","57193401008;","What do we mean by ‘social enterprise’? Defining social entrepreneurship",2016,"Social Entrepreneurship: A Skills Approach",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013618763&partnerID=40&md5=c32cd064ae06a9a14b376dd6f98fe060","Roskilde University, Denmark; SIT Graduate UniversityVT, Denmark","Kulothungan, G., Roskilde University, Denmark, SIT Graduate UniversityVT, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-85013618763
"Borowiecki K.J., Forbes N., Fresa A.","36097762100;26033856400;55866554200;","Section 1: Introduction",2016,"Cultural Heritage in a Changing World",,,,"xix","xxix",,13,"10.1007/978-3-319-29544-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013115180&doi=10.1007%2f978-3-319-29544-2&partnerID=40&md5=fe1f237d7208aea3c1b4efb3d2bd6232","University of Southern Denmark, Odense M, Denmark; Coventry University, Coventry, United Kingdom; Promoter S.r.l., Peccioli (Pisa), Italy","Borowiecki, K.J., University of Southern Denmark, Odense M, Denmark; Forbes, N., Coventry University, Coventry, United Kingdom; Fresa, A., Promoter S.r.l., Peccioli (Pisa), Italy",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85013115180
"Navarrete T., Mackenzie Owen J.","23978276000;6504349625;","The museum as information space: Metadata and documentation",2016,"Cultural Heritage in a Changing World",,,,"111","123",,9,"10.1007/978-3-319-29544-2_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013115061&doi=10.1007%2f978-3-319-29544-2_7&partnerID=40&md5=032bd751f9d3885af1c630fe964c0cd0","University of Southern Denmark, Campusvej 55, Odense, 5230, Denmark; University of Amsterdam, Amsterdam, Netherlands","Navarrete, T., University of Southern Denmark, Campusvej 55, Odense, 5230, Denmark; Mackenzie Owen, J., University of Amsterdam, Amsterdam, Netherlands","Although museums vary in nature and may have been founded for all sorts of reasons, central to all museum institutions are the collected objects. These objects are information carriers organized in a catalogue system. In this chapter, the museum will be conceived as an information space, consisting of an information system related to different methods of reasoning. We will highlight the new possibilities offered by digital technology and the changes brought by the way in which visitors come into contact with objects. Our central claim is that the visitor moved from being onsite within the museum’s information space to being outside the museum in the online information space of the Internet. This has fundamental implications for the institutional role of museums, our understanding of metadata and the methods of documentation. The onsite museum institution will, eventually, not be able to function as an institutional entity on the Internet, for in this new information space, objects, collections and museums, all function as independent components in a vast universe of data, side by side at everyone’s disposal at anytime. Potentially, users can access cultural heritage anytime, anywhere and anyhow. © The Author(s) 2016.",,,Book Chapter,"Final","",Scopus,2-s2.0-85013115061
"Baskerville R.L., Wood-Harper A.T.","7004111975;56205714600;","A critical perspective on action research as a method for information systems research",2016,"Enacting Research Methods in Information Systems: Volume 2",,,,"169","190",,30,"10.1007/978-3-319-29269-4_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013106555&doi=10.1007%2f978-3-319-29269-4_7&partnerID=40&md5=9e35d8e9cce46b0d06ffd46eb5a6c028","Copenhagen Business School, Denmark; Information Research Centre, University of Salford, United Kingdom","Baskerville, R.L., Copenhagen Business School, Denmark; Wood-Harper, A.T., Information Research Centre, University of Salford, United Kingdom","The purpose of this paper is to review critically the origins, techniques and roles associated with a growing information systems (IS) research method known as ‘action research’. This method is widely cited as an exemplar of a post-positivist social scientific research method, ideally suited to the study of technology in its human context. We seek to illuminate both the attractions and the detractions that this method holds for IS researchers. © Association for Information Technology Trust 2016.",,,Book Chapter,"Final","",Scopus,2-s2.0-85013106555
"Bunker D., Kautz K., Anhtuan A.","15520858500;7004026560;18633729000;","An exploration of information systems adoption: Tools and skills as cultural artefacts - the case of a management information system",2016,"Enacting Research Methods in Information Systems: Volume 2",,,,"116","133",,,"10.1007/978-3-319-29269-4_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013077393&doi=10.1007%2f978-3-319-29269-4_5&partnerID=40&md5=34ac742448a2a01252415ee1a58a8ab1","School of Information Systems, Technology and Management, University of New South Wales, Australia; Copenhagen Business School, Denmark","Bunker, D., School of Information Systems, Technology and Management, University of New South Wales, Australia; Kautz, K., School of Information Systems, Technology and Management, University of New South Wales, Australia, Copenhagen Business School, Denmark; Anhtuan, A., School of Information Systems, Technology and Management, University of New South Wales, Australia","Research indicates that many information systems and information technology (IS/IT) implementations are not to the satisfaction of the adopting organisations. Larsen and McGuire (1998) reported that half of all implementations are deemed unsuccessful or inappropriate. Unfortunately, the research into IS diffusion has not yet achieved very fruitful outcomes for the IS community, in academia and industry. Research into this area suffers from weaknesses, including bias and fragmentation (Kautz et al., 2005). © Association for Information Technology Trust 2016.",,,Book Chapter,"Final","",Scopus,2-s2.0-85013077393
"Borowiecki K.J., Forbes N., Fresa A.","36097762100;26033856400;55866554200;","Cultural heritage in a changing world",2016,"Cultural Heritage in a Changing World",,,,"1","322",,16,"10.1007/978-3-319-29544-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013059406&doi=10.1007%2f978-3-319-29544-2&partnerID=40&md5=866bd47f43cc287793b36c8d8d2e6c8b","University of Southern Denmark, Odense M, Denmark; Coventry University, Coventry, United Kingdom; Promoter S.r.l., Peccioli (Pisa), Italy","Borowiecki, K.J., University of Southern Denmark, Odense M, Denmark; Forbes, N., Coventry University, Coventry, United Kingdom; Fresa, A., Promoter S.r.l., Peccioli (Pisa), Italy","The central purpose of this collection of essays is to make a creative addition to the debates surrounding the cultural heritage domain. In the 21st century the world faces epochal changes which affect every part of society, including the arenas in which cultural heritage is made, held, collected, curated, exhibited, or simply exists. The book is about these changes; about the decentring of culture and cultural heritage away from institutional structures towards the individual; about the questions which the advent of digital technologies is demanding that we ask and answer in relation to how we understand, collect and make available Europe’s cultural heritage. Cultural heritage has enormous potential in terms of its contribution to improving the quality of life for people, understanding the past, assisting territorial cohesion, driving economic growth, opening up employment opportunities and supporting wider developments such as improvements in education and in artistic careers. Given that spectrum of possible benefits to society, the range of studies that follow here are intended to be a resource and stimulus to help inform not just professionals in the sector but all those with an interest in cultural heritage. © The Editor(s) (if applicable) and The Author(s) 2016.",,,Book,"Final","",Scopus,2-s2.0-85013059406
"Storm R.K., Nielsen K., Thomsen F.","29167509900;7401572756;57192237130;","Can a small nation be competitive in the global sporting arms race? The case of Denmark",2016,"Managing Sport and Leisure","21","4",,"181","202",,8,"10.1080/23750472.2016.1243993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013018776&doi=10.1080%2f23750472.2016.1243993&partnerID=40&md5=23466dbc333eb7e7a2348da76223aa45","Danish Institute for Sports Studies, København K, Denmark; Trondheim Business School, NTNU/Norwegian University of Science and Technology, Trondheim, Norway; Department of Management, Birkbeck Sport Business Centre, Birkbeck, University of London, Bloomsbury, London, United Kingdom","Storm, R.K., Danish Institute for Sports Studies, København K, Denmark, Trondheim Business School, NTNU/Norwegian University of Science and Technology, Trondheim, Norway; Nielsen, K., Department of Management, Birkbeck Sport Business Centre, Birkbeck, University of London, Bloomsbury, London, United Kingdom; Thomsen, F., Danish Institute for Sports Studies, København K, Denmark","In 2014, the Danish elite sport organisation, Team Danmark (TD), celebrated its 30th anniversary. TD was founded by the government in response to the country’s decline in international standings. This study examines how Denmark’s international performance has developed in the global sporting arms race since then. It analyses how a small nation can improve its international competitiveness despite stagnating funding and growing international competition. The paper argues that the establishment of TD in 1984 is a key factor behind Denmark’s success in elite sport. Measured in absolute terms, by a market share approach, and adjusted for differences in population, wealth, religion and relevant political factors, it is evident that Denmark is performing well and appears to be competitive. Denmark is now the leading nation in Scandinavia and is doing better than almost all other smaller countries in the Summer Olympic disciplines. By examining the development of Danish elite sport policies, the paper shows how the establishment of TD has created an elite sport structure that has helped Denmark to bounce back from its previous decline. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","Elite sport systems; Global sporting arms race; Medal standings; SPLISS study; Summer Olympic Games; Team Danmark",,Article,"Final","",Scopus,2-s2.0-85013018776
"Govindan K., Shankar M.","54986334000;57210353088;","Evaluating the essential barrier to off-shore wind energy – an Indian perspective",2016,"International Journal of Energy Sector Management","10","2",,"266","282",,10,"10.1108/IJESM-04-2015-0010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010705319&doi=10.1108%2fIJESM-04-2015-0010&partnerID=40&md5=5d75906a7988ef3da09cc6f1893cfc4c","Center for Engineering Operations Management, Department of Technology and Innovation, University of Southern Denmark, Denmark; Department of Mechanical Engineering, PTR College of Engineering, Madurai, India","Govindan, K., Center for Engineering Operations Management, Department of Technology and Innovation, University of Southern Denmark, Denmark; Shankar, M., Department of Mechanical Engineering, PTR College of Engineering, Madurai, India","Purpose: The purpose of this paper is to evaluate the essential barrier and reveal the priority among common barriers to offshore wind energy in an Indian context with the assistance of the proposed framework. Design/methodology/approach: Based on the proposed framework, a five-phase methodology was adapted to explore the essential barrier step by step. The common barriers, which were collected from the existing literatures through a systematic review, were further validated by field experts. The collected common barriers were evaluated with the assistance of the case industry’s field professionals through an analytical hierarchy process, a multi-criteria decision-making tool, to evaluate the barriers to Indian offshore wind energy. Findings: Among the 12 common barriers to offshore wind energy, it is clear that “high capital cost” is the most essential barrier involved in the implementation of offshore wind energy farms in the Indian context. Practical implications: This study reveals the importance of offshore wind power as a long-term profitable strategy to the case company within the Indian context. By addressing the essential barriers to the implementation of offshore wind farms, the Indian offshore wind system managers can train their employees to counteract the hindrances through the benchmarking of pioneering global offshore wind power developers such as Denmark and the UK. Further, this study provides useful suggestions to the Indian Government regarding policies for offshore wind energy; it also clearly projects the current status of the Indian offshore wind farm implementation. Originality/value: This study assists Indian key stakeholders of offshore wind energy by indicating the essential barrier in an Indian context; they can remove the particular barrier instead of focusing on others that previous studies have identified. Further, this study brings out the importance of offshore wind power in an Indian context, which can urge stakeholders to invest more in offshore wind farms. © 2016, © Emerald Group Publishing Limited.","Group discussion; Indian offshore wind energy barriers; Keywords Decision-making; Mail questionnaires; MCDM; Stakeholder meetings; Wind","Decision making; Electric power system interconnection; Electric utilities; Human resource management; Surveys; Wind; Wind power; Group discussions; Mail questionnaires; MCDM; Off-shore wind energy; Stakeholder meetings; Offshore wind farms",Article,"Final","",Scopus,2-s2.0-85010705319
"Stentoft J., Stegmann Mikkelsen O.","56320143200;57193085666;","Guest editorial",2016,"International Journal of Energy Sector Management","10","2",,"146","150",,2,"10.1108/IJESM-10-2015-0007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010704984&doi=10.1108%2fIJESM-10-2015-0007&partnerID=40&md5=eea5f96d5101f39e8e7070778c6dc3dd","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Stegmann Mikkelsen, O., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-85010704984
"Cheng Y., Johansen J.","7404914675;7201410715;","The servitisation of manufacturing function: Empirical case studies",2016,"International Journal of Manufacturing Technology and Management","30","6",,"369","391",,1,"10.1504/IJMTM.2016.081587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010703348&doi=10.1504%2fIJMTM.2016.081587&partnerID=40&md5=efa2fc4d1e09d89880bd620301df0a3e","Center for Industrial Production, Aalborg University, Fibigerstraede 10, Aalborg, DK-9220, Denmark; School of Business Administration, Jiangxi University of Finance and Economics, China","Cheng, Y., Center for Industrial Production, Aalborg University, Fibigerstraede 10, Aalborg, DK-9220, Denmark, School of Business Administration, Jiangxi University of Finance and Economics, China; Johansen, J., Center for Industrial Production, Aalborg University, Fibigerstraede 10, Aalborg, DK-9220, Denmark","This paper aims to develop better understanding of the servitisation of a manufacturing function by exploring how and why a manufacturing function is servitised in practice. Based on three case studies undertaken in Danish manufacturing companies, this study confirms that not only manufacturing companies but also the manufacturing function can be servitised in practice and further indicates that the ways that the manufacturing function is servitised in practice can be characterised by service object and service content. In addition, this paper suggests that the servitisation of a manufacturing function seems to be more related to the transformation of the competitive environment and can be viewed as the result of (changes in) corporate strategy and/or (accompanying and newly emerging) internal and external demands. The finding of this paper implies a deep shift in manufacturing's role and offers manufacturing managers a broader perspective of manufacturing and its role, both operationally and strategically. © 2016 Inderscience Enterprises Ltd.","Empirical case study; Manufacturing function; Servitisation","Industrial engineering; Competitive environment; Corporate strategies; Empirical case studies; Manufacturing companies; Manufacturing functions; Service content; Service objects; Servitisation; Manufacture",Conference Paper,"Final","",Scopus,2-s2.0-85010703348
"Stentoft J., Narasimhan R., Poulsen T.","56320143200;7102489243;57192373106;","Reducing cost of energy in the offshore wind energy industry: The promise and potential of supply chain management",2016,"International Journal of Energy Sector Management","10","2",,"151","171",,17,"10.1108/IJESM-04-2015-0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010694719&doi=10.1108%2fIJESM-04-2015-0001&partnerID=40&md5=2e3d912e16bb34117c8364fd01aa5e57","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Department of Supply Chain Management, Eli Broad Graduate School of Management, Michigan State University, East Lansing, MI, United States; Department of Mechanical and Manufacturing Engineering, Aalborg University, Copenhagen, Denmark","Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Narasimhan, R., Department of Supply Chain Management, Eli Broad Graduate School of Management, Michigan State University, East Lansing, MI, United States; Poulsen, T., Department of Mechanical and Manufacturing Engineering, Aalborg University, Copenhagen, Denmark","Purpose: To support ongoing industry efforts to reduce the cost of energy (CoE) of offshore wind compared to other types of energy sources, researchers are applying scientific models and thought processes to identify potential areas of improvement and optimization. This paper aims to introduce a conceptual framework from a supply chain management (SCM) perspective, aimed at promoting the reduction of CoE in the offshore wind energy industry. Design/methodology/approach: Using conceptual arguments from current academic literature in SCM, a comprehensive framework is presented that clarifies how SCM practices can be used by offshore wind energy industry to reduce CoE. Findings: The offshore wind energy sector is a young industry that must reduce CoE to compete with other forms of energy. Applying a supply chain perspective in the offshore wind industry has hitherto been limited to the academic community. This paper offers a SCM framework that includes three interdependent aspects of reducing CoE – innovation, industrialization and supplier partnering – to guide the industry towards sources to reduce CoE. Research limitations/implications: SCM is a broad research area; thus, the presented framework to reduce the CoE is open for further development. Practical implications: The paper provides insights into how the CoE can be reduced through innovation, industrialization and partnering in the offshore wind energy supply chain. Originality/value: The paper offers a seminal contribution by introducing a SCM framework to understand sources and approaches to reduce CoE in the offshore wind energy industry. © 2016, © Emerald Group Publishing Limited.","Analytic framework; Conceptual; Conceptual framework; Cost of energy; Offshore wind energy; Supply chain management","Cost reduction; Costs; Wind power; Analytic framework; Conceptual; Conceptual frameworks; Cost of energies; Off-shore wind energy; Supply chain management",Article,"Final","",Scopus,2-s2.0-85010694719
"Petersen K.R., Madsen E.S., Bilberg A.","57193086710;36699033300;6506266438;","First Lean, then modularization: improving the maintenance of offshore wind turbines",2016,"International Journal of Energy Sector Management","10","2",,"221","244",,7,"10.1108/IJESM-04-2015-0006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010654149&doi=10.1108%2fIJESM-04-2015-0006&partnerID=40&md5=9fffe9b865e313a0f7fa2fddedd37057","University of Southern Denmark, Odense, Denmark","Petersen, K.R., University of Southern Denmark, Odense, Denmark; Madsen, E.S., University of Southern Denmark, Odense, Denmark; Bilberg, A., University of Southern Denmark, Odense, Denmark","Purpose: This paper aims to explore how maintenance tasks can be planned and executed in a smarter way and, consequently, how the operations and maintenance of offshore wind power installations can be improved through modularisation. Design/methodology/approach: This is a case study of one of Europe’s leading offshore wind power operators with more than 1,000 wind turbine generators in operation. By focusing on this company, in-depth insights into its operations and maintenance processes are investigated. Findings: Lean is identified to constitute an important first step before the modularisation of maintenance tasks. The modularisation of the maintenance of offshore wind farms is identified to reduce preventive maintenance times. Practical implications: The paper develops a process to identify the resources needed for maintenance before the modularisation of maintenance tasks and resources can take place. The authors also establish a foundation for the development of a software tool to support the development of the modularisation of maintenance tasks. Originality/value: The present study contributes to the rather immature field of research on the operations and maintenance of offshore wind power. Furthermore, it adds to the emerging research area of service modularity. © 2016, © Emerald Group Publishing Limited.","Interviews; Maintenance; Modularization; Offshore; Optimization; Wind energy; Wind turbine","Maintenance; Modular construction; Offshore wind farms; Offshore wind turbines; Optimization; Turbogenerators; Wind power; Wind turbines; Design/methodology/approach; Interviews; Maintenance tasks; Modularizations; Off-shore wind power; Offshore; Operations and maintenance; Service modularity; Preventive maintenance",Article,"Final","",Scopus,2-s2.0-85010654149
"Baagøe-Engels V., Stentoft J.","57193081532;56320143200;","Operations and maintenance issues in the offshore wind energy sector: An explorative study",2016,"International Journal of Energy Sector Management","10","2",,"245","265",,13,"10.1108/IJESM-04-2015-0012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010653733&doi=10.1108%2fIJESM-04-2015-0012&partnerID=40&md5=49e6521965b606a9cd2d1d9f483caa06","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Baagøe-Engels, V., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark; Stentoft, J., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Purpose: There is increasing research interest in the expansion of the offshore wind energy sector. Recent research shows that operations and maintenance (O&M) account for around 20-35 per cent of the total energy costs in this sector. The purpose of this paper is to provide an overview of O&M issues in the offshore wind energy sector to propose initiatives that can help reduce the cost of energy used by offshore wind farms. Design/methodology/approach: The paper is based on an in-depth literature review and a Delphi study of a panel of 16 experts on O&M. Findings: Consisting primarily of conceptual papers and/or modelling papers, the extant literature identifies several challenges for O&M in the offshore wind energy sector. These challenges can be grouped into four categories: issues related with industry immatureness; distance/water depth; weather window; and policy issues. The Delphi study identified three other major issues that lead to increased O&M costs: too many predefined rules that limit development; lack of coordinated planning of the different services offered at the wind farms; and lack of a common approach on how O&M should be managed strategically. Research limitations/implications: The present study is based only on Danish respondents. Future research needs to include various respondents from different countries to identify country-specific contingencies. Practical implications: The paper provides an overview of the O&M issues in the offshore wind energy sector to prioritize where future resources should be invested and, thus, reduce O&M costs. Originality/value: This is the first paper on O&M issues that bridges both literature studies and industry expert opinions. © 2016, © Emerald Group Publishing Limited.","Cost of energy; Delphi technique; Interviews; Offshore wind energy; Operations and maintenance; Supply chain management","Cost reduction; Costs; Electric utilities; Maintenance; Supply chain management; Wind power; Cost of energies; Delphi technique; Interviews; Off-shore wind energy; Operations and maintenance; Offshore wind farms",Article,"Final","",Scopus,2-s2.0-85010653733
"Martinez Neri I.F.","57193083558;","Supply chain integration opportunities for the offshore wind industry: A literature review",2016,"International Journal of Energy Sector Management","10","2",,"191","220",,10,"10.1108/IJESM-04-2015-0007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010651107&doi=10.1108%2fIJESM-04-2015-0007&partnerID=40&md5=8d09484937086acb4dd3677b0dc22cfb","Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Martinez Neri, I.F., Department of Entrepreneurship and Relationship Management, University of Southern Denmark, Kolding, Denmark","Purpose: This paper surveys the literature on supply chain integration (SCI) to identify the state of research in the various types of studied industries and manufacturing environments. The purpose of this paper is to identify academic discoveries that could provide offshore wind projects with means to overcome their current supply chain challenges. Design/methodology/approach: A comprehensive literature review was conducted involving 162 articles published in 29 peer-reviewed journals. The papers were analyzed in terms of the dimensions of SCI, research methodology, unit of analysis, level of analysis, type of industry and manufacturing environment being studied, integrative practices, integrative barriers and the link between SCI and performance. Findings: While SCI has been evolving to become an influential topic in the field of supply chain management, scholars have overlooked industrial contingencies by ignoring the differences between the studied industrial contexts, especially project-based manufacturing environments. The present review also reveals that no study of SCI has been conducted on the construction of renewable energy projects. Another finding is that case studies and research articles using networks as a unit of analysis are underrepresented. Originality/value: This is the first work to advocate for an industrial contingency approach in the analysis of SCI. Thus, it proposes the offshore wind farm-construction industry as a potential study subject to broaden the knowledge in SCI in project manufacturing environments. © 2016, © Emerald Group Publishing Limited.","Construction; Energy sector; Literature review; Offshore; Renewable energies; Supply chain management; Wind-biomass","Construction; Construction industry; Energy policy; Industrial research; Manufacture; Offshore wind farms; Supply chain management; Wind power; Design/methodology/approach; Energy sector; Literature reviews; Manufacturing environments; Offshore; Renewable energies; Renewable energy projects; Supply-chain integration; Project management",Review,"Final","",Scopus,2-s2.0-85010651107
"Maier M.A., Hofmann M., Brem A.","56921367400;57193058660;23984395500;","Technology and trend management at the interface of technology push and market pull",2016,"International Journal of Technology Management","72","4",,"310","332",,5,"10.1504/IJTM.2016.081575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010304070&doi=10.1504%2fIJTM.2016.081575&partnerID=40&md5=ddaa67bcd5eb82146fa12af653b16f80","Department of Marketing and Sales Management, Justus-Liebig-University Giessen, Licher Straße 66, Giessen, D-35394, Germany; School of Business and Economics, Friedrich-Alexander-University Erlangen-Nuremberg, Lange Gasse 20, Nuremberg, D-90403, Germany; Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sønderborg, DK-6400, Denmark","Maier, M.A., Department of Marketing and Sales Management, Justus-Liebig-University Giessen, Licher Straße 66, Giessen, D-35394, Germany; Hofmann, M., School of Business and Economics, Friedrich-Alexander-University Erlangen-Nuremberg, Lange Gasse 20, Nuremberg, D-90403, Germany; Brem, A., Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sønderborg, DK-6400, Denmark","Technology push and market pull innovation strategies are playing an important role for the effective management of ideas, technologies, and trends. The coexistence of these two approaches led to many debates and the focus switched several times from putting more effort into technology push aspects to fostering market pull approaches in the last decades. Still, there is no in-depth exploration of the interface of technology push and market pull and only few conceptual models are dealing with the connection between technology push and market pull in particular. Therefore, this study puts an exploratory focus on the innovation management processes of a global outdoor manufacturer with a special emphasis on the interface between technology push and market pull. From the case findings and our literature we conceptualise a non-linear innovation model that systematically integrates market pull and technology push activities. The model was tested for its practical applicability by reflecting it against the case company's organisational capabilities. Further research implications are discussed as well as implications for the management of the innovation process in practice, which highlights especially the importance of an innovation competence team. © Copyright 2016 Inderscience Enterprises Ltd.","Case study; Front end; Innovation management; Market pull; Organisational capabilities; Outdoor manufacturer; Technology management; Technology push; Trend management","Human resource management; Manufacture; Front end; Innovation management; Market pull; Organisational capabilities; Outdoor manufacturer; Technology managements; Technology pushes; Commerce",Article,"Final","",Scopus,2-s2.0-85010304070
