Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Edwards G., Jensen M.A.F., Bochtis D.D.","57125448900;57202426230;24484566500;","Coverage planning for capacitated field operations under spatial variability",2015,"International Journal of Sustainable Agricultural Management and Informatics","1","2",,"120","129",,8,"10.1504/IJSAMI.2015.070751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975819363&doi=10.1504%2fIJSAMI.2015.070751&partnerID=40&md5=ad9499040165aad1545bf3bf018f266f","Department of Engineering, Aarhus University, Postboks 50, Tjele, 8830, Denmark; R and D Department, CLAAS E-systems Verw. GmbH, Møllevej 11, Nivå, 2990, Denmark","Edwards, G., Department of Engineering, Aarhus University, Postboks 50, Tjele, 8830, Denmark; Jensen, M.A.F., R and D Department, CLAAS E-systems Verw. GmbH, Møllevej 11, Nivå, 2990, Denmark; Bochtis, D.D., Department of Engineering, Aarhus University, Postboks 50, Tjele, 8830, Denmark","Operations involving the collection or dispersion of material are executed by machines with a limited capacity that must unload/reload. Furthermore, the spatial variability of yield or demand increases the complexity of the planning for these operations. When there is no knowledge of the spatial variability, or when intelligent machines make adjustments due to real-time conditions, a new intelligent planning system is needed. A real-time planning system is presented that monitors the capacity change and generates an optimal coverage plan for operations. The system was tested on the Lego operations test platform as a prelude to full-scale testing, utilising a colour map to represent the spatial variability. When the demand is known the planning system produced a solution that is 17%, on average, improved from the conventional coverage, in terms of the total travelled distance, while when demand was unknown the improvement in the total travelled distance was 7%, on average. © 2015 Inderscience Enterprises Ltd.","Lego test platform; Operations management; Real-time optimisation; Route planning",,Conference Paper,"Final","",Scopus,2-s2.0-84975819363
"Tambo T., Østergaard K.","36634967900;57189887507;","Validity of business strategy as driver in technology management - A critical discussion",2015,"IAMOT 2015 - 24th International Association for Management of Technology Conference: Technology, Innovation and Management for Sustainable Growth, Proceedings",,,,"535","547",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975691269&partnerID=40&md5=f9f31587db89774b22b8ecf3090a2968","Aarhus University, School of Business and Social Science, AU Herning, Herning, 7400, Denmark; IT University of Copenhagen, Copenhagen S, 2300, Denmark","Tambo, T., Aarhus University, School of Business and Social Science, AU Herning, Herning, 7400, Denmark; Østergaard, K., IT University of Copenhagen, Copenhagen S, 2300, Denmark","Frameworks for technological development are increasingly requiring that technology must be developed in accordance with the corporate business strategy. It is an interesting tendency that technological development should reflect and interact with central change processes of the enterprise. This is however colliding with challenges in case of normative or prescriptive strategies: Such strategies can be erroneous, misrepresenting, unsubstantiated, short lived, and centrered narrowly in internal top-level management processes. This paper discusses advantages, disadvantages and alternatives in connecting technological design tightly to the business strategy. The purpose of this paper is to advance a research agenda, where long-term orientation of technology is connected to the necessary tools for obtaining insight in assessing adequacy, reliability and quality of business strategy and evaluation of alternatives. Alternatives are related to business environments, compliance, infrastructure, knowledge, skills and societal factors. Copyright © 2015 by Aarhus University and the IT University of Copenhagen.","Assessment of strategy; Business strategy; Management of technology; Maturity of strategy; Strategic alignment","Engineering research; Industrial management; Strategic planning; Sustainable development; Assessment of strategy; Business strategy; Management of technology; Maturity of strategy; Strategic alignment; Planning",Conference Paper,"Final","",Scopus,2-s2.0-84975691269
"Sundbo J.","6602975625;","Service and experience",2015,"Handbook of Service Business: Management, Marketing, Innovation and Internationalisation",,,,"205","222",,6,"10.4337/9781781000410.00019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969946834&doi=10.4337%2f9781781000410.00019&partnerID=40&md5=da5495d2f9dd9d0b9b89366bea24d5ae","Department of Communication, Business and Information Technologies, Roskilde University, Denmark","Sundbo, J., Department of Communication, Business and Information Technologies, Roskilde University, Denmark","11. Service and experience Jon Sundbo INTRODUCTION This chapter explores the experience aspect of services, both as a concept within service management and marketing theory (e.g. Eiglier and Langeard, 1988; Normann, 1991; Grönroos, 2000; Heskett e…. © John R. Bryson and Peter W. Daniels 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84969946834
"Zhang L., Cignitti S., Gani R.","56754363400;56755466000;7004856376;","A new optimization model for computer-aided molecular design problems",2015,"Computational Molecular Science and Engineering Forum 2015 - Core Programming Area at the 2015 AIChE Annual Meeting",,,,"78","86",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969837163&partnerID=40&md5=15bc7fd8e0c4e2a633ef2cea33883550","PSE for SPEED Project, Department of Chemical and Biochemical Engineering, Technical University of Denmark, Denmark","Zhang, L., PSE for SPEED Project, Department of Chemical and Biochemical Engineering, Technical University of Denmark, Denmark; Cignitti, S., PSE for SPEED Project, Department of Chemical and Biochemical Engineering, Technical University of Denmark, Denmark; Gani, R., PSE for SPEED Project, Department of Chemical and Biochemical Engineering, Technical University of Denmark, Denmark",[No abstract available],,,Conference Paper,"Final","",Scopus,2-s2.0-84969837163
"Obaidat M.S., Lorenz P., Dolog P., Van Sinderen M.","7005628795;7101942080;6506914806;6602576757;","Foreword",2015,"ICE-B 2015 - 12th International Conference on e-Business, Proceedings; Part of 12th International Joint Conference on e-Business and Telecommunications, ICETE 2015",,,,"IX","X",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969792509&partnerID=40&md5=dba40e66d0d39584691ce546cc232e90","Monmouth University, United States; University of Haute Alsace, France; Aalborg University, Denmark; University of Twente, Netherlands","Obaidat, M.S., Monmouth University, United States; Lorenz, P., University of Haute Alsace, France; Dolog, P., Aalborg University, Denmark; Van Sinderen, M., University of Twente, Netherlands",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-84969792509
"Keiding H.","6701413285;","Game theory: A comprehensive introduction",2015,"Game Theory: A Comprehensive Introduction",,,,"1","308",,2,"10.1142/9322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967355653&doi=10.1142%2f9322&partnerID=40&md5=d633dc0f32ca1aacfae94091669ff99a","University of Copenhagen, Denmark","Keiding, H., University of Copenhagen, Denmark","This book is intended as an introduction to game theory which goes beyond the field of application, economics, and which introduces the reader to as many different sides of game theory as possible within the limitations of an introduction. The main goal is to give an impression of the diversity of game theoretical models, while at the same time covering the standard topics. The book has an equal coverage of non-cooperative and cooperative games, and it covers several topics such as selecting Nash equilibria, non-transferable utility games, applications of game theory to logic, combinatorial and differential games. © 2015 by World Scientific Publishing Co. Pte. Ltd. All rights reserved.",,,Book,"Final","",Scopus,2-s2.0-84967355653
"Jespersen F.N., Hattel J.H., Somers M.A.J.","55645548400;6603958944;7101619671;","Modelling of composition and stress profiles in low temperature surface engineered stainless steel",2015,"ASM International - 28th Heat Treating Society Conference, HEAT TREATING 2015",,,,"600","605",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965154774&partnerID=40&md5=b902ff02af131930e33aa0ba8426fec8","Technical University of Denmark, Kgs. Lyngby, Denmark","Jespersen, F.N., Technical University of Denmark, Kgs. Lyngby, Denmark; Hattel, J.H., Technical University of Denmark, Kgs. Lyngby, Denmark; Somers, M.A.J., Technical University of Denmark, Kgs. Lyngby, Denmark","Thermochemical surface engineering by nitriding/carburizing of stainless steel causes a surface zone of expanded austenite, which improves the wear resistance of the stainless steel while preserving the stainless behavior. As a consequence of the thermochemical surface engineering, huge residual stresses are introduced in the developing case, arising from the volume expansion that accompanies the dissolution of high interstitial contents in expanded austenite. Modelling of the composition and stress profiles developing during low temperature surface engineering from the processing parameters temperature, time and gas composition is a prerequisite for targeted process optimization. A realistic model to simulate the developing case has to take the following influences on composition and stress into account: - a concentration dependent diffusion coefficient - trapping of nitrogen by chromium atoms - the effect of residual stress on diffusive flux - the effect of residual stress on solubility of interstitials - plastic accommodation of residual stress. The effect of all these contributions on composition and stress profiles will be addressed. © 2015 ASM International®.",,"Austenite; Heat treatment; Low temperature effects; Optimization; Residual stresses; Temperature; Wear resistance; Concentration dependent diffusion coefficients; Expanded austenite; Gas compositions; Low temperatures; Plastic accommodation; Processing parameters; Surface engineering; Volume expansion; Stainless steel",Conference Paper,"Final","",Scopus,2-s2.0-84965154774
"Wila M., Hansen M.F., Somers M.A.J.","57220649711;7401874533;7101619671;","The sub-zero Celsius treatment of precipitation hardenable semi-austenitic stainless steels",2015,"ASM International - 28th Heat Treating Society Conference, HEAT TREATING 2015",,,,"425","429",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965151226&partnerID=40&md5=93bbc7477e4852a5ce079e76c9e91eca","Technical University of Denmark, Kgs. Lyngby, Kongens Lyngby, DK 2800, Denmark","Wila, M., Technical University of Denmark, Kgs. Lyngby, Kongens Lyngby, DK 2800, Denmark; Hansen, M.F., Technical University of Denmark, Kgs. Lyngby, Kongens Lyngby, DK 2800, Denmark; Somers, M.A.J., Technical University of Denmark, Kgs. Lyngby, Kongens Lyngby, DK 2800, Denmark","A precipitation hardenable semi-austenitic stainless steel AISI 632 grade was austenitized according to industrial specifications and thereafter subjected to isothermal treatment at sub-zero Celsius temperatures. During treatment, austenite transformed to martensite. The isothermal austenite-tomartensite transformation was monitored in situ by magnetometry and data was used to sketch a TTT diagram for transformation. As an alternative treatment, after austenitization the material was immersed in boiling nitrogen and up-quenched to room temperature by immersion in water prior to be subjected to isothermal treatment. Magnetometry showed that the additional thermal step in boiling nitrogen yields a minor increment of the fraction of martensite, but has a noteworthy accelerating effect on the transformation kinetics, which more pronounced when the isothermal holding is performed at a higher temperature. Data is interpreted in terms of instantaneous nucleation of martensite during cooling followed by time dependent growth during isothermal holding. © 2015 ASM International®.",,"Austenite; Austenitic stainless steel; Austenitic transformations; Heat treatment; Isotherms; Magnetometers; Martensite; Metadata; Nitrogen; Accelerating effect; Austenitization; Immersion in waters; Instantaneous nucleations; Isothermal holding; Isothermal treatment; Time dependent; Transformation kinetics; Stainless steel",Conference Paper,"Final","",Scopus,2-s2.0-84965151226
"Bottoli F., Winther G., Christiansen T.L., Somers M.A.J.","56545642200;7003442288;7006282662;7101619671;","Influence of plastic deformation on low-temperature surface hardening of stainless steel by gaseous nitriding",2015,"ASM International - 28th Heat Treating Society Conference, HEAT TREATING 2015",,,,"606","613",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965150910&partnerID=40&md5=2bacef1c101d89994b99634778773053","Technical University of Denmark, Department of Mechanical Engineering, Produktionstorvet b. 425, Kgs. Lyngby, 2800, Denmark","Bottoli, F., Technical University of Denmark, Department of Mechanical Engineering, Produktionstorvet b. 425, Kgs. Lyngby, 2800, Denmark; Winther, G., Technical University of Denmark, Department of Mechanical Engineering, Produktionstorvet b. 425, Kgs. Lyngby, 2800, Denmark; Christiansen, T.L., Technical University of Denmark, Department of Mechanical Engineering, Produktionstorvet b. 425, Kgs. Lyngby, 2800, Denmark; Somers, M.A.J., Technical University of Denmark, Department of Mechanical Engineering, Produktionstorvet b. 425, Kgs. Lyngby, 2800, Denmark","This article addresses an investigation of the influence of plastic deformation on low-temperature surface hardening by gaseous nitriding of three commercial austenitic stainless steels: AISI 304, EN 1.4369 and Sandvik Nanoflex® with various degrees of austenite stability. The materials were plastically deformed to different equivalent strains by uniaxial tension. Gaseous nitriding of the strained material was performed in ammonia at atmospheric pressure in the temperature range 693-703 K (420-430°C). Microstructural characterization of the as-deformed states and the nitrided case included X-ray diffraction analysis, reflected light microscopy and microhardness indentation. The results demonstrate that a case of expanded austenite develops and that, in particular, the presence of strain-induced martensite in the initial (deformed) microstructure has a large influence on the nitrided zone. © 2015 ASM International®.",,"Atmospheric pressure; Atmospheric temperature; Austenite; Austenitic stainless steel; Characterization; Hardening; Heat treatment; Low temperature effects; Nitriding; Plastic deformation; Strain; Temperature; X ray diffraction analysis; Austenite stability; Equivalent strains; Expanded austenite; Low temperature surface hardening; Micro-structural characterization; Microhardness indentation; Strain-induced martensite; Temperature range; Stainless steel",Conference Paper,"Final","",Scopus,2-s2.0-84965150910
"Lewis N.A., Eschenbach T.G.","15020902800;7003607457;","Actionable volatility, real option values, and recent oil price changes",2015,"International Annual Conference of the American Society for Engineering Management 2015, ASEM 2015",,,,"6","15",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963779194&partnerID=40&md5=531b5806db3961c26e22944e477ab89f","University of Bridgeport, School of Engineering, United States; TGE Consulting, Denmark; Missouri University of Science and Technology, United States","Lewis, N.A., University of Bridgeport, School of Engineering, United States, Missouri University of Science and Technology, United States; Eschenbach, T.G., TGE Consulting, Denmark","Financial and real option analyses rely on the correct use of volatility. Determining a financial option's volatility is not a problem because it is based on the uncertainty in one variable-price, and it is projected into the future for a relatively short time. For real options, there are multiple methods to calculate volatility and there is no well-defined approach to the question of which sources of variability should be included, and for how long. Many applications use a volatility projection based on the project's life that is incorrect when the concept of actionable volatility is applied. Actionable volatility recognizes that only some and not all uncertainty is resolved when a real option is exercised. Thus this approach limits what variables are included, and for how long, in determining the project volatility parameter. Real options methods have been accused of overpricing options, and we find that traditional real option pricing methods would have dramatically overpriced options in the oil and gas sector in the past few years. Inflated volatility is the primary reason. The concept of actionable volatility limits the forecasting horizon and considers oil price reversion to the mean-both limit the value of the real option. The focus of the paper is to demonstrate a problem with the current methods of valuing real options, and an approach to correct the problem. The recent dramatic decrease in energy prices serves as another reminder that the adoption of complex mathematical models without fully understanding their underlying assumptions can lead to serious financial problems. © American Society for Engineering Management, 2015.","Oil prices; Real options; Volatility","Economics; Finance; Gas industry; Petroleum industry; Oil Prices; Real option analysis; Real option pricing; Real option values; Real Options; Sources of variability; Volatility; Volatility parameters; Costs",Conference Paper,"Final","",Scopus,2-s2.0-84963779194
"Murdock K.A., Johnsen L.E., Ølund M., Overgaard M.K., Broeng J., Hvidt O., Jarnel N.","23009292400;57188844142;57188837364;57188838229;7004132563;57188839281;57188836272;","Spinning-out university technologies: A role for students in the commercialization process",2015,"International Annual Conference of the American Society for Engineering Management 2015, ASEM 2015",,,,"656","663",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963766105&partnerID=40&md5=bcdf1a9662efe65aac7bba623ede73a6","Technical University of Denmark, Department of Management Engineering, Denmark; Copenhagen Business School, Strategic Market Creation, Denmark","Murdock, K.A., Technical University of Denmark, Department of Management Engineering, Denmark; Johnsen, L.E., Technical University of Denmark, Department of Management Engineering, Denmark; Ølund, M., Technical University of Denmark, Department of Management Engineering, Denmark; Overgaard, M.K., Technical University of Denmark, Department of Management Engineering, Denmark; Broeng, J., Technical University of Denmark, Department of Management Engineering, Denmark; Hvidt, O., Copenhagen Business School, Strategic Market Creation, Denmark; Jarnel, N., Copenhagen Business School, Strategic Market Creation, Denmark","Universities engage in technology commercialization, based on different motivations including the goal of accomplishing sustainable innovation with economic and societal impact and diversifying income streams. The latter objectives are better realized from spinning out successful new companies, which compared to licensing create advantages both for the university and the academic inventor. Although universities generally struggle to successfully commercialize research results as new firms, some universities are much better than others at spinning out companies. The research has not identified a singular formula to increase university spin-outs. A common theme in much of the empirical evidence is that academics/university researchers lack knowledge related to market development which must be supplemented for successful commercialization. This study analyses the role of non-research students in developing knoweldege about markets to supplement the knowledge-gap among academics, which as far as we know have not been widely explored. The analysis is based in the context of a technical university which provides a unique opportunity to explore how students working to fulfil academic requirements can create momentum around a technology to increase its spinout potential. The results show that students working with potential spin-out technologies as class projects are seen as nonthreatening which allow them to gather useful market information. This early information can stimulate interest leading to partnership development as well as help to identify advantages and challenges for different applications of a technology. © American Society for Engineering Management, 2015.","Knowledge gap; Student resources; Technology commercialization; University Spin-outs","Commerce; Earnings; Economic and social effects; Education; Societies and institutions; Students; Academic requirements; Knowledge gaps; Market development; Market information; Partnership development; Technical universities; Technology commercializations; University spin-outs; Engineering education",Conference Paper,"Final","",Scopus,2-s2.0-84963766105
"Agarwal N., Brem A.","55433902900;23984395500;","Strategic business transformation through technology convergence: Implications from General Electric's industrial internet initiative",2015,"International Journal of Technology Management","67","2",,"196","214",,77,"10.1504/IJTM.2015.068224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961372965&doi=10.1504%2fIJTM.2015.068224&partnerID=40&md5=dfa816a507d072935f866701f7619928","Otto-Friedrich-University, Feldkirchenstrasse 21, Bamberg, 96052, Germany; Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sønderborg, 6400, Denmark","Agarwal, N., Otto-Friedrich-University, Feldkirchenstrasse 21, Bamberg, 96052, Germany; Brem, A., Mads Clausen Institute, University of Southern Denmark, Alsion 2, Sønderborg, 6400, Denmark","Technology adoption is crucial for an organisation to remain competitive in the marketplace. Traditionally, two technologies - operational technology (OT) and information technology (IT) - have operated independently from one another; however, technological advancements that businesses are experiencing have increased the overlap and convergence of these two areas. Industrial organisations are investing heavily in the integration and alignment of these technologies and expect to benefit in several ways from this convergence, such as through increased productivity, reduction in cost, and real-time intelligence. This paper presents the case of General Electric (GE) and studies the various transitional phases and transformation dimensions that GE is experiencing, to manage this technology convergence. The evaluation of GE's experience indicates that convergence-related business transformation is nonlinear, and that some dimensions and stages of transformation previously thought to be relevant may not be pertinent for successful business transformations through technology convergence. Copyright © 2015 Inderscience Enterprises Ltd.","Business transformation; Industrial internet; Industry 4.0; Information technology; Machine2machine; Operational technology; Technology convergence","Engineering; Industrial management; Industry 4.0; Information technology; Business transformations; Increased productivity; Industrial organisation; Machine2machine; Operational technologies; Real-time intelligence; Technological advancement; Technology convergence; Mathematical transformations",Article,"Final","",Scopus,2-s2.0-84961372965
"Neergaard H., Leitch C.M.","14014315400;7006430350;","Introduction",2015,"Handbook of Qualitative Research Techniques and Analysis in Entrepreneurship",,,,"1","12",,2,"10.4337/9781849809870.00006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960812308&doi=10.4337%2f9781849809870.00006&partnerID=40&md5=952c58a23988cff106dc8b932b7fbf2b","University of Aarhus, European Council of Small Business, Denmark; Lancaster University Management School, United Kingdom","Neergaard, H., University of Aarhus, European Council of Small Business, Denmark; Leitch, C.M., Lancaster University Management School, United Kingdom",[No abstract available],,,Editorial,"Final","",Scopus,2-s2.0-84960812308
"Bøllingtoft A.","6505625629;","Grounded theory analysis in entrepreneurship research",2015,"Handbook of Qualitative Research Techniques and Analysis in Entrepreneurship",,,,"74","94",,1,"10.4337/9781849809870.00011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960808475&doi=10.4337%2f9781849809870.00011&partnerID=40&md5=d5351c72920ca26ec725f91035efad5b","School of Business and Social Sciences, Aarhus University, Denmark","Bøllingtoft, A., School of Business and Social Sciences, Aarhus University, Denmark","3 Grounded theory analysis in entrepreneurship research Anne Bøllingtoft INTRODUCTION New discoveries are always the result of high-risk expeditions into unknown territory. Darwin, Columbus, and Freud, each in different ways, were conducting q…. © Helle Neergaard and Claire M. Leitch 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84960808475
"Watson J., Newby R., Neergaard H., Smith R.","7404155580;8416207400;14014315400;57753169900;","Conducting a traditional focus group",2015,"Handbook of Qualitative Research Techniques and Analysis in Entrepreneurship",,,,"281","310",,1,"10.4337/9781849809870.00027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960805108&doi=10.4337%2f9781849809870.00027&partnerID=40&md5=851f570ca1f333c2c815f3a3cdf34419","University of Western Australia, Australia; University of Aarhus, European Council of Small Business, Denmark; University of the West of Scotland, United Kingdom","Watson, J., University of Western Australia, Australia; Newby, R., University of Western Australia, Australia; Neergaard, H., University of Aarhus, European Council of Small Business, Denmark; Smith, R., University of the West of Scotland, United Kingdom","10 Conducting a traditional focus group John Watson, Rick Newby, Helle Neergaard and Robert Smith INTRODUCTION Much of the empirical research on small and medium enterprises (SMEs) has relied heavily on cross-sectional survey methodologies (mail. .. © Helle Neergaard and Claire M. Leitch 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84960805108
"Neergaard H., Leitch C.M.","14014315400;7006430350;","Handbook of qualitative research techniques and analysis in entrepreneurship",2015,"Handbook of Qualitative Research Techniques and Analysis in Entrepreneurship",,,,"1","448",,18,"10.4337/9781849809870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960801252&doi=10.4337%2f9781849809870&partnerID=40&md5=445714f1f4f52628a4ab3d551cfc48f4","University of Aarhus, European Council of Small Business, Denmark; Lancaster University Management School, United Kingdom","Neergaard, H., University of Aarhus, European Council of Small Business, Denmark; Leitch, C.M., Lancaster University Management School, United Kingdom","This insightful Handbook introduces a variety of qualitative data collection methods and analysis techniques pertinent in exploring the complex phenomenon of entrepreneurship. Detailed and practical accounts of how to conduct research employing verbal protocol analysis, critical incident technique, repertory grids, metaphors, and the constant comparative method are provided. Scholars new to the area, doctoral students, as well as established academics keen to extend their research scope, will find this book an invaluable and timely resource. © Helle Neergaard and Claire M. Leitch 2015.",,,Book,"Final","",Scopus,2-s2.0-84960801252
"Holtgrewe U., Hohnen P.","6505904858;22957655000;","Reciprocity, allegiance and the market: Social integration still at work",2015,"Hard Work in New Jobs: The Quality of Work and Life in European Growth Sectors",,,,"250","271",,,"10.1057/9781137461087.0024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960532350&doi=10.1057%2f9781137461087.0024&partnerID=40&md5=facf334f212bf78b1fbf270dd846f3c0","Forschungs und Beratungsstelle Arbeitswelt, Vienna, Austria; Department of Culture and Global studies, Aalborg University, Denmark","Holtgrewe, U., Forschungs und Beratungsstelle Arbeitswelt, Vienna, Austria; Hohnen, P., Department of Culture and Global studies, Aalborg University, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84960532350
"Hohnen P., Kuznecovienė J., McClelland C., Holman D.","22957655000;26646709600;57164566100;57204698432;","Working for life: Workers’ career aspirations and their experiences of past career trajectories and present working conditions",2015,"Hard Work in New Jobs: The Quality of Work and Life in European Growth Sectors",,,,"169","188",,1,"10.1057/9781137461087.0019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960510521&doi=10.1057%2f9781137461087.0019&partnerID=40&md5=95a1ba8d0b0cd0ba4b73164f961ab516","Department of Culture and Global studies, Aalborg University, Denmark; Center of Social Anthropology, Vytautas Magnus University, Kaunas, Lithuania; The University of Sheffield, United Kingdom; Manchester Business School, University of Manchester, United Kingdom","Hohnen, P., Department of Culture and Global studies, Aalborg University, Denmark; Kuznecovienė, J., Center of Social Anthropology, Vytautas Magnus University, Kaunas, Lithuania; McClelland, C., The University of Sheffield, United Kingdom; Holman, D., Manchester Business School, University of Manchester, United Kingdom",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84960510521
"Sørensen O.H., Ramioul M., Naujanienė R.","22935948600;35574684200;56224251700;","Autonomy in unlikely places: Preconditions in low-skilled jobs",2015,"Hard Work in New Jobs: The Quality of Work and Life in European Growth Sectors",,,,"231","249",,3,"10.1057/9781137461087.0023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960482217&doi=10.1057%2f9781137461087.0023&partnerID=40&md5=fadccb8f584a110473da4c8930977f76","Centre for Industrial Production, Aalborg University, Denmark; Research Institute for Work and Society, HIVA, University of Leuven, Belgium; Social Work Department, Vytautas Magnus University, Lithuania","Sørensen, O.H., Centre for Industrial Production, Aalborg University, Denmark; Ramioul, M., Research Institute for Work and Society, HIVA, University of Leuven, Belgium; Naujanienė, R., Social Work Department, Vytautas Magnus University, Lithuania",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84960482217
"Thomassen A.O., Rasmussen J.G.","56998466900;57162121900;","Developing the competence to lead in everyday situations",2015,"Relational Perspectives on Leading",,,,"153","173",,,"10.1057/9781137509413_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960462664&doi=10.1057%2f9781137509413_8&partnerID=40&md5=e8f0dba7e25ffa33d334de4804857d3e","Aalborg University, Department of Learning and Philosophy, Denmark","Thomassen, A.O., Aalborg University, Department of Learning and Philosophy, Denmark; Rasmussen, J.G., Aalborg University, Department of Learning and Philosophy, Denmark","The development and education of leaders receives much attention today. This is, for example, illustrated by the many opportunities for the same that leaders are presented for nearly every day in the media. © Mette Vinther Larsen and JØrgen Gulddahl Rasmussen 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84960462664
"Knudsen I.H.","55258902600;","Fighting the shadows: Lithuania’s informal workers and the financial crisis",2015,"Informal Economies in Post-Socialist Spaces: Practices, Institutions and Networks",,,,"70","94",,3,"10.1057/9781137483072_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960458869&doi=10.1057%2f9781137483072_4&partnerID=40&md5=8ad9de6cd308b7e4bb80d8d33fd9976e","The Institute for Culture and Society, Aarhus University, Denmark","Knudsen, I.H., The Institute for Culture and Society, Aarhus University, Denmark",[No abstract available],,,Book Chapter,"Final","",Scopus,2-s2.0-84960458869
"Larsen M.V., Rasmussen J.G.","57162157200;57162121900;","Relational perspectives on leading",2015,"Relational Perspectives on Leading",,,,"1","204",,2,"10.1057/9781137509413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960456457&doi=10.1057%2f9781137509413&partnerID=40&md5=248c78eac0ce9f750dd05fbd15fd1c7b","Department of Business and Management, Aalborg University, Denmark","Larsen, M.V., Department of Business and Management, Aalborg University, Denmark; Rasmussen, J.G., Department of Business and Management, Aalborg University, Denmark","Relational Perspectives on Leading discusses leadership from a relational and social constructionism perspective as practiced on an everyday basis between people. The book pursues a fast growing, practice-based approach - particularly within the Anglo-Saxon parts of the world - to organization studies and organizational phenomena. © Mette Vinther Larsen and JØrgen Gulddahl Rasmussen 2015.",,,Book,"Final","",Scopus,2-s2.0-84960456457
"Hersted L., Larsen M.V., Rasmussen J.G.","57163785200;57162157200;57162121900;","Communication as relational practice of leading",2015,"Relational Perspectives on Leading",,,,"53","80",,,"10.1057/9781137509413_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960449602&doi=10.1057%2f9781137509413_4&partnerID=40&md5=4e622344e1718e01306bd7a4454f1412","Aalborg University, Department of Learning and Philosophy, Denmark","Hersted, L., Aalborg University, Department of Learning and Philosophy, Denmark; Larsen, M.V., Aalborg University, Department of Learning and Philosophy, Denmark; Rasmussen, J.G., Aalborg University, Department of Learning and Philosophy, Denmark","The fact that communication - conscious and unconscious, verbal and non-verbal, formal and informal, local and global and so on - plays a central role in the daily practice of leading is hardly a surprise. Cunliffe has expressed it this way at a seminar in Copenhagen in June 2012: We are always embedded in the social', and it is through our communication with one another that we understand and continuously construct reality (Gergen 2009). Leaders spend a great deal of their time at work communicating - in meetings, on the phone, via the Internet and through social media. A brief web search for communication courses for leaders will show that there are many such activities. © Mette Vinther Larsen and JØrgen Gulddahl Rasmussen 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84960449602
"Willert S., Larsen M.V.","56099996800;57162157200;","Leaders’ use of maps, guiding images and momentary meaningful actions",2015,"Relational Perspectives on Leading",,,,"129","152",,1,"10.1057/9781137509413_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960447473&doi=10.1057%2f9781137509413_7&partnerID=40&md5=7cfc22b0a8891eda24eede294684a1f9","Aalborg University, Department of Learning and Philosophy, Denmark","Willert, S., Aalborg University, Department of Learning and Philosophy, Denmark; Larsen, M.V., Aalborg University, Department of Learning and Philosophy, Denmark","In the book’s previous chapters, we have argued that people’s shared efforts to make sense of the variability of everyday life and to come up with meaningful actions can help us understand the different local, cultural and relational realities that come together to constitute an organisation. In this chapter, we build upon this perspective, with particular emphasis on the unpredictable incidents of everyday life: How are they understood and handled? How are relationally based attempts to make sense of the unpredictable - and at times the coincidental - part of developing and shaping the organisation? © Mette Vinther Larsen and JØrgen Gulddahl Rasmussen 2015.",,,Book Chapter,"Final","",Scopus,2-s2.0-84960447473
